id	ja	zh-TW	en	ko
161	クリスマスって感じするね！！	這樣好有聖誕節的感覺喔！！	It feels just like Christmas!	크리스마스라는 느낌이 나!!
162	"ツリーなのに　食べられるなんて…
ぜいたくだなぁ"	"明明是樹但是卻可以吃……
好奢侈喔。"	"It's a Christmas tree...
Eating this is a joy."	"트리인데 먹을 수도 있다니…
사치스러운걸~"
163	"ふーっ　ふーっ…
寒い日は　これだね"	"呼──呼──……
天氣冷的時候就要像這樣子呢。"	"Fwoo fwoo...
This is great on cold days."	"후우~ 후우…
추운 날에는 이거야"
164	ちくわはいつもかわいいねえ！	竹輪不管什麼時候都很好吃呢！	Chikuwa is always so cute!	치쿠와는 언제나 귀엽네!
165	"うさ耳がぴょんぴょんしてて
かわいいのぅ"	"兔耳朵這樣彈啊彈的
好可愛喔。"	The bunny ears are adorable.	"토끼 귀가 뿅뿅하는 모습이
귀엽구먼~"
166	"かわいすぎるよー
クリスマスだねぇ"	"真是太可愛了──
要過聖誕節了呢。"	"This is way too cute!
Very Christmas-y."	"너무 귀여워~
딱 크리스마스구나"
167	"将軍！
まじうまソーセージをどうぞ！"	"將軍！
請吃真心好吃香腸吧！"	"Captain! Please have this super
delicious sausage!"	"장군!
진짜 맛있는 소시지를 드시지요!"
168	"霊犬わんこ
みんなの頼れるヒーローなんだねぇ"	"靈犬汪汪
是大家都信賴的英雄喔。"	"The spirit dog is a hero everyone
can rely on."	"영견 강아지
모두의 믿음직한 히어로구나"
169	"あのわんこ
また会いたいなぁー"	"好想再見
那隻狗狗一面喔──"	I hope I can see that dog again.	"그 강아지
또 만나고 싶다~"
170	"ギアと動物の組み合わせで
こんなにかわいくなるなんて
あおいちゃんすごいよ！"	"把用品跟動物這樣組合起來
竟然可以變得這麼可愛
小葵妳好厲害喔！"	"Aoi-chan, you look super cute with
all these gear and animals!"	"기어와 동물을 조합해서
이렇게나 귀여워지다니
아오이, 굉장해!"
171	"レアものゲットだね！
サイトに置いてみようよ！！"	"拿到稀有的東西了呢！
快放進場景來看看吧！！"	"I got a rare one!
Let's add it to the campsite!"	"희귀한 물건을 획득했어!
사이트에 놓아 보자!!"
172	サンシェードの下で休憩っと	到遮陽篷下面休息一下好了。	I'll rest under the sun shade...	선셰이드 아래에서 쉬어야지
173	もうちょっと右かな…？	再往右一點好了……？	Little more to the right?	조금 더 오른쪽…?
174	これで日焼け対策もバッチリ！	這樣子防曬對策就萬無一失囉！	Now I'm protected against sunburns!	이걸로 자외선 대책도 완벽해!
175	魚介のうまみがたまりません！	海鮮的美味實在太讚啦！	Who can resist the taste of seafood?!	해산물의 감칠맛이 너무 좋아!
176	フルーツいっぱい入ってるよー	放了很多水果喔──	That's a lot of fruits.	과일이 잔뜩 들어 있어~
177	夏祭りっぽいテーブルだー	是很有夏日祭典氣氛的桌子喔──	It looks a like a festival table!	여름 축제에 어울리는 테이블이야~
178	がんばって作ったくじ引きだよ	是很努力作的抽籤盒喔。	I worked hard on the lottery.	열심히 만든 뽑기야!
179	花火ってわくわくするよね	放煙火會讓人很興奮耶。	Fireworks are so exciting.	폭죽을 보면 가슴이 두근거려
180	ずっと眺めてたくなるよー	會讓人想一直看下去耶──	I can stare at this forever!	계속 바라보고 싶어져~
181	お祭りの定番メニューだね	是祭典攤販的招牌小吃耶。	This is standard festival food.	축제의 단골 메뉴구나
182	外がパリパリでおいしいよ	外面脆脆的好好吃哦。	The outside is crispy and delicious!	겉이 바삭바삭하고 맛있어
183	カレーめん♪　カレーめん♪	咖喱泡麵♪、咖喱泡麵♪	Curry noodles! ♪ Curry noodles! ♪	카레면♪ 카레면♪
184	まったりアウトドア…	悠閒的戶外活動……	The relaxing outdoors...	여유로운 아웃도어…
185	ラーメン作りたい！	我想要做做看拉麵！	I want to make ramen!	라면 끓이고 싶어!
186	"ひとりは皆のために
皆はひとりのために！"	"我為人人
人人為我！"	"One for all!
All for one!"	"한 사람은 모두를 위해
모두는 한 사람을 위해!"
187	５分だけ横になっていい？	我可以睡個5分鐘嗎？	Can I lie down for five minutes?	5분만 자도 될까?
188	むは――っ！	姆哈──！	Ack!	으하앗~~!
189	"お願いします　今夜は
でないで下さい　でないで下さい"	"求求妳了，今晚
請別出去，拜託不要出去。"	"Please, please, please...
Don't come out tonight."	"부탁합니다, 오늘 밤에는
나타나지 말아 주세요, 부탁드립니다"
190	"おいっちにーさんっしー
にーにーさんしー"	"一、二、三、四
二、二、三、四。"	"One, two, three, four!
Two, two, three, four!"	"하나 둘~ 셋 넷~
둘~ 둘~ 셋 넷~"
191	はぁー　いいところだよねー	哈啊──真是好地方呢──	Ahh, what a wonderful place.	우와~ 좋은 곳이네~
192	年末戦士！	年末戰士！	Year-End Warriors!	연말 전사!
193	(゜H゜)	(゜H゜)	(゜H゜)	(゜H゜)
194	寒さ対策もバッチリだよー	抗寒對策也萬無一失喔──	I'm perfectly prepared for the cold!	방한 준비도 완벽해~
195	ねぇ　今から何しよっか？	欸，接下來要做什麼啊？	Hey, what should we do now?	있지, 지금부터 뭐할까?
196	"キャンプ飯王目指して
がんばるぞー！"	"目標是當上露營餐之王
要加油喔──！"	"I'm giving it my all to be the camping
cooking master girl!"	"캠핑 요리왕을 목표로
힘내자~!"
197	"カボチャグラタン
つくるよー！"	"要來做
南瓜焗烤囉──！"	I'm making squash gratin!	"호박 그라탕을
만들 거야~!"
198	"ホットアップルサイダー
おいしかったねぇ"	"熱蘋果酒
很好喝耶。"	The hot apple cider was delicious.	"핫 애플 사이다
맛있었어~"
199	川が流れるサイト　いいねぃ	有小河的場景，很不錯耶。	A campsite with a river... How nice.	강이 흐르는 사이트라니, 좋은데~
200	今年もたくさんキャンプしようね	今年也要常常去露營喔。	Let's go camping a lot this year.	올해도 많이 캠핑하고 싶어
201	みんなのパジャマかわいいなぁ	大家的睡衣都好可愛喔。	All your pajamas are so cute!	모두들 파자마 차림이 귀엽네
202	海キャン　わくわくするね	海邊露營，讓人興奮起來了耶。	Seaside camping? Exciting!	"바다 캠핑
가슴이 두근거려"
203	お祭りキャンプたのしもう！	要好好享受祭典露營喔！	Let's enjoy festival camping!	축제 캠핑을 즐겨 보자!
204	このまま狩りに出られそう！	要好好享受祭典露營喔！	Let's enjoy festival camping!	축제 캠핑을 즐겨 보자!
205	"桜餅って 
葉っぱ食べられるんだっけ？"	"櫻餅啊，
上面那個葉子能不能吃啊？"	"Is the leaf on the sakura mochi
edible?"	"사쿠라모치는
잎까지 먹을 수 있던가?"
206	"薪の組み方って
色々あるんだよな"	"柴火可是有
很多種捆法的呢。"	"There are many steps to building
a campfire."	"땔감 쌓는 법은
여러 가지가 있지"
207	"朝 冷えるなぁ…
寒いってほどじゃないけど…"	"早晨有點涼啊……
雖然不算冷就是了……"	"It's pretty cool in the mornings.
Though not too cold yet..."	"좀 쌀쌀한 아침이네…
춥다고 할 정도는 아니지만…"
208	"…過ごしやすい気温だ
読書でもするか"	"……現在的氣溫很舒服呢
來看書好了。"	"The weather is great.
Maybe I'll read a book."	"…쾌적한 기온이야
책이라도 읽을까"
209	"この前本に書いてあった
都市伝説なんだけど…"	"我之前看的書上提到
有關都市傳說的事啊……"	"I read this in a book. So there's
an urban legend that goes..."	"지난번 책에 쓰여있었던
도시전설 말인데…"
210	"ふわわぁ～　ねみぃ…
これ１日もつかなぁ"	"呼哇啊～～好睏喔……
這樣能撐過一整天嗎。"	"*yawn* I'm getting sleepy...
I wonder if this'll take the
whole day."	"흐아아~ 졸려…
이거 하루는 버티려나"
211	"売店に団子…
みんな食べるかな"	"商店在賣糰子……
大家會想吃嗎。"	"I bought some dango...
I wonder if they'll like it."	"매점에 경단…
다들 먹으려나?"
212	"春野菜のパスタ
作ってみたけど…食べる？"	"我做了加了春天蔬菜
的義大利麵……要吃一些嗎？"	"I tried making pasta with spring
veggies... Want to try some?"	"봄 채소 파스타를
만들어 봤는데… 먹을래?"
213	夕日の写真撮っとくか	來拍夕陽的照片吧。	"I definitely need to take a
picture of this sunset."	노을 사진 좀 찍어둘까
214	"ちょっと夜更かししすぎたかも
春の怪談特集面白すぎた…"	"好像有點熬夜熬太晚了
春天的怪談特輯節目太好看了……"	"I stayed up a little late today.
The ghost story podcast
was too interesting..."	"밤에 좀 늦게 잤나 봐
봄 괴담 특집이 너무 재밌어서 그만…"
215	ふぅ　寝る準備終わった	呼，準備好可以睡覺了。	Phew, all ready for bed.	후우, 잘 준비는 끝났군
216	"もうこんな時間か
そろそろ　寝よっと"	"已經這麼晚啦
差不多該睡了。"	"It's already this late...
Better head to bed."	"벌써 시간이 이렇게나
슬슬 자야겠다"
217	あっつ…夏バテしそう…	有夠熱……會不會中暑啊……	"So hot...
I'm getting heat exhaustion..."	더워… 더위 먹을 거 같아…
218	水分補給…水分補給っと	補充水分、補充水分。	Must hydrate... Must hydrate...	수분 보충… 수분 보충해야지
219	"うおっ　陽射しつよ…
頭焦げそうだ"	"唔哇，太陽光還真毒……
頭皮都要燒焦了。"	"Ugh, the sun is too strong...
I think the top of my head is
burning."	"으앗, 햇볕이 너무 강해…
머리가 탈 거 같아"
220	"来る時に見たスイカ
買えばよかった…"	"來的路上看到有賣西瓜
要是買起來就好了……"	"I should have bought that
watermelon I saw on the way..."	"올 때 봤던 수박
사올 걸 그랬어…"
221	"アイス食べるか…
オレンジ　いちご　キウイ…"	"來吃冰淇淋好了……
有橘子、草莓、奇異果……"	"Shall we have ice cream?
There's orange, strawberry, kiwi..."	"아이스크림 먹을까…
오렌지, 딸기, 키위…"
222	"わんこはもふもふで
暑くないのか…？"	"狗狗身上毛茸茸的
都不會熱嗎……？"	"Don't dogs get hot with so
much fur?"	"멍멍이는 털이 푹신푹신한데
안 더우려나…?"
223	"ひぐらしが鳴いてる…
なんかいい雰囲気だな"	"暮蟬開始叫了耶……
這樣子的氣氛真不錯。"	"The chirping of the cicadas makes
for a nice atmosphere."	"저녁매미가 울고 있어…
왠지 분위기 나고 좋네"
224	暑さもしずまってきたな	也感覺沒那麼熱了。	The heat has gone down.	더위도 가라앉기 시작했네
225	"キャンプでそうめん…
今度やってみるか"	"露營的時候吃麵線啊……
改天來試試看好了。"	"Having cold noodles at camp...
I definitely want to try it."	"캠핑에서 소면이라…
나중에 해볼까"
226	"まだまだ暑いなぁ… 
うう　早く涼しくなれー"	"最近還是挺熱的呢……
唔唔，拜託快點轉涼啊──"	"It's still so hot. Ugh, please
cool down soon."	"아직도 덥네…
으으, 빨리 시원해져라~"
227	"あの星…
なんか他のより眩しいな"	"那顆星星……
好像比其他的還要亮耶。"	"That one star sparkles brighter
than all the others."	"저 별…
어쩐지 다른 별보다 더 밝아"
228	"まだセミが鳴いてる…
疲れ知らずかよ"	"蟬還在叫啊……
都不會累的嗎。"	"The cicadas are still chirping...
They don't seem to tire at all."	"매미가 아직도 울다니…
지치지도 않나"
229	"なんか　いい匂いする…
もしかして　焼き芋？"	"有好香的味道喔……
是不是有人在烤番薯啊？"	"Something smells really good...
Is it roasted sweet potatoes?"	"어쩐지 좋은 냄새가 나…
혹시 군고구마인가?"
230	カフェオレで一息つくか	喝杯咖啡歐蕾休息一下吧。	"Shall we take a break
and a cafe au lait?"	카페오레 마시면서 한숨 돌릴까
231	"天高く馬肥ゆる…
ぷくぷくな馬　かわいい"	"天晴氣爽，馬兒肥壯……
馬兒圓滾滾的真可愛。"	"The autumn sky is so clear...
I hear horses have more
appetite on days like these."	"하늘은 높고 말은 살찌고…
통통한 말, 귀엽다~"
232	"読書の季節だし…
新しいジャンル
開拓してみるか"	"剛好是讀書的季節……
我也找點新類別
的書來看好了。"	"This is the season for reading...
Maybe I'll start a new genre."	"독서의 계절이니…
새로운 장르를
개척해 볼까"
233	"ブッシュクラフト
やってみようかな"	"找機會來試試
野營好了。"	"Bushcraft...
I should try it."	"부시크래프트
나도 도전해 볼까"
234	"スズメバチって
実は秋が危ないんだよなー
気をつけとこ…"	"秋天的黃蜂
其實很危險呢──
得小心一點哪……"	"A hornet! You can't let your
guard down even in autumn..."	"땅벌은
사실 가을에 더 위험하지
조심해야 돼…"
