id	name_text_id	skill_group_id	skill_level	trick_level	price_skill_point
510015142	いっぱいあそぼー！（はじめ） Lv4	5100151	4	2	117
510015143	いっぱいあそぼー！（はじめ） Lv4	5100151	4	3	104
510015144	いっぱいあそぼー！（はじめ） Lv4	5100151	4	4	91
510015145	いっぱいあそぼー！（はじめ） Lv4	5100151	4	5	78
510015151	いっぱいあそぼー！（はじめ） Lv5	5100151	5	1	150
510015152	いっぱいあそぼー！（はじめ） Lv5	5100151	5	2	135
510015153	いっぱいあそぼー！（はじめ） Lv5	5100151	5	3	120
510015154	いっぱいあそぼー！（はじめ） Lv5	5100151	5	4	105
510015155	いっぱいあそぼー！（はじめ） Lv5	5100151	5	5	90
510016111	ほっこりあそぼー！（とちゅう） Lv1	5100161	1	1	30
510016112	ほっこりあそぼー！（とちゅう） Lv1	5100161	1	2	27
510016113	ほっこりあそぼー！（とちゅう） Lv1	5100161	1	3	24
510016114	ほっこりあそぼー！（とちゅう） Lv1	5100161	1	4	21
510016115	ほっこりあそぼー！（とちゅう） Lv1	5100161	1	5	18
510016121	ほっこりあそぼー！（とちゅう） Lv2	5100161	2	1	50
510016122	ほっこりあそぼー！（とちゅう） Lv2	5100161	2	2	45
510016123	ほっこりあそぼー！（とちゅう） Lv2	5100161	2	3	40
510016124	ほっこりあそぼー！（とちゅう） Lv2	5100161	2	4	35
510016125	ほっこりあそぼー！（とちゅう） Lv2	5100161	2	5	30
510016131	ほっこりあそぼー！（とちゅう） Lv3	5100161	3	1	70
510016132	ほっこりあそぼー！（とちゅう） Lv3	5100161	3	2	63
510016133	ほっこりあそぼー！（とちゅう） Lv3	5100161	3	3	56
510016134	ほっこりあそぼー！（とちゅう） Lv3	5100161	3	4	49
510016135	ほっこりあそぼー！（とちゅう） Lv3	5100161	3	5	42
510016141	ほっこりあそぼー！（とちゅう） Lv4	5100161	4	1	90
510016142	ほっこりあそぼー！（とちゅう） Lv4	5100161	4	2	81
510016143	ほっこりあそぼー！（とちゅう） Lv4	5100161	4	3	72
510016144	ほっこりあそぼー！（とちゅう） Lv4	5100161	4	4	63
510016145	ほっこりあそぼー！（とちゅう） Lv4	5100161	4	5	54
510016151	ほっこりあそぼー！（とちゅう） Lv5	5100161	5	1	110
510016152	ほっこりあそぼー！（とちゅう） Lv5	5100161	5	2	99
510016153	ほっこりあそぼー！（とちゅう） Lv5	5100161	5	3	88
510016154	ほっこりあそぼー！（とちゅう） Lv5	5100161	5	4	77
510016155	ほっこりあそぼー！（とちゅう） Lv5	5100161	5	5	66
510017111	ゆるっとりょうりしよー！（はじめ） Lv1	5100171	1	1	30
510017112	ゆるっとりょうりしよー！（はじめ） Lv1	5100171	1	2	27
510017113	ゆるっとりょうりしよー！（はじめ） Lv1	5100171	1	3	24
510017114	ゆるっとりょうりしよー！（はじめ） Lv1	5100171	1	4	21
510017115	ゆるっとりょうりしよー！（はじめ） Lv1	5100171	1	5	18
510017121	ゆるっとりょうりしよー！（はじめ） Lv2	5100171	2	1	50
510017122	ゆるっとりょうりしよー！（はじめ） Lv2	5100171	2	2	45
510017123	ゆるっとりょうりしよー！（はじめ） Lv2	5100171	2	3	40
510017124	ゆるっとりょうりしよー！（はじめ） Lv2	5100171	2	4	35
510017125	ゆるっとりょうりしよー！（はじめ） Lv2	5100171	2	5	30
510017131	ゆるっとりょうりしよー！（はじめ） Lv3	5100171	3	1	70
510017132	ゆるっとりょうりしよー！（はじめ） Lv3	5100171	3	2	63
510017133	ゆるっとりょうりしよー！（はじめ） Lv3	5100171	3	3	56
510017134	ゆるっとりょうりしよー！（はじめ） Lv3	5100171	3	4	49
510017135	ゆるっとりょうりしよー！（はじめ） Lv3	5100171	3	5	42
510017141	ゆるっとりょうりしよー！（はじめ） Lv4	5100171	4	1	90
510017142	ゆるっとりょうりしよー！（はじめ） Lv4	5100171	4	2	81
510017143	ゆるっとりょうりしよー！（はじめ） Lv4	5100171	4	3	72
510017144	ゆるっとりょうりしよー！（はじめ） Lv4	5100171	4	4	63
510017145	ゆるっとりょうりしよー！（はじめ） Lv4	5100171	4	5	54
510017151	ゆるっとりょうりしよー！（はじめ） Lv5	5100171	5	1	110
510017152	ゆるっとりょうりしよー！（はじめ） Lv5	5100171	5	2	99
510017153	ゆるっとりょうりしよー！（はじめ） Lv5	5100171	5	3	88
510017154	ゆるっとりょうりしよー！（はじめ） Lv5	5100171	5	4	77
510017155	ゆるっとりょうりしよー！（はじめ） Lv5	5100171	5	5	66
510018111	いっしょにりょうりしよー！（はじめ） Lv1	5100181	1	1	30
510018112	いっしょにりょうりしよー！（はじめ） Lv1	5100181	1	2	27
510018113	いっしょにりょうりしよー！（はじめ） Lv1	5100181	1	3	24
510018114	いっしょにりょうりしよー！（はじめ） Lv1	5100181	1	4	21
510018115	いっしょにりょうりしよー！（はじめ） Lv1	5100181	1	5	18
510018121	いっしょにりょうりしよー！（はじめ） Lv2	5100181	2	1	50
510018122	いっしょにりょうりしよー！（はじめ） Lv2	5100181	2	2	45
510018123	いっしょにりょうりしよー！（はじめ） Lv2	5100181	2	3	40
510018124	いっしょにりょうりしよー！（はじめ） Lv2	5100181	2	4	35
510018125	いっしょにりょうりしよー！（はじめ） Lv2	5100181	2	5	30
510018131	いっしょにりょうりしよー！（はじめ） Lv3	5100181	3	1	70
510018132	いっしょにりょうりしよー！（はじめ） Lv3	5100181	3	2	63
510018133	いっしょにりょうりしよー！（はじめ） Lv3	5100181	3	3	56
510018134	いっしょにりょうりしよー！（はじめ） Lv3	5100181	3	4	49
510018135	いっしょにりょうりしよー！（はじめ） Lv3	5100181	3	5	42
510018141	いっしょにりょうりしよー！（はじめ） Lv4	5100181	4	1	90
510018142	いっしょにりょうりしよー！（はじめ） Lv4	5100181	4	2	81
510018143	いっしょにりょうりしよー！（はじめ） Lv4	5100181	4	3	72
510018144	いっしょにりょうりしよー！（はじめ） Lv4	5100181	4	4	63
510018145	いっしょにりょうりしよー！（はじめ） Lv4	5100181	4	5	54
510018151	いっしょにりょうりしよー！（はじめ） Lv5	5100181	5	1	110
510018152	いっしょにりょうりしよー！（はじめ） Lv5	5100181	5	2	99
510018153	いっしょにりょうりしよー！（はじめ） Lv5	5100181	5	3	88
510018154	いっしょにりょうりしよー！（はじめ） Lv5	5100181	5	4	77
510018155	いっしょにりょうりしよー！（はじめ） Lv5	5100181	5	5	66
510019111	いっぱいくつろごー！（おわり） Lv1	5100191	1	1	30
510019112	いっぱいくつろごー！（おわり） Lv1	5100191	1	2	27
510019113	いっぱいくつろごー！（おわり） Lv1	5100191	1	3	24
510019114	いっぱいくつろごー！（おわり） Lv1	5100191	1	4	21
510019115	いっぱいくつろごー！（おわり） Lv1	5100191	1	5	18
510019121	いっぱいくつろごー！（おわり） Lv2	5100191	2	1	50
510019122	いっぱいくつろごー！（おわり） Lv2	5100191	2	2	45
510019123	いっぱいくつろごー！（おわり） Lv2	5100191	2	3	40
510019124	いっぱいくつろごー！（おわり） Lv2	5100191	2	4	35
510019125	いっぱいくつろごー！（おわり） Lv2	5100191	2	5	30
510019131	いっぱいくつろごー！（おわり） Lv3	5100191	3	1	70
510019132	いっぱいくつろごー！（おわり） Lv3	5100191	3	2	63
510019133	いっぱいくつろごー！（おわり） Lv3	5100191	3	3	56
510019134	いっぱいくつろごー！（おわり） Lv3	5100191	3	4	49
510019135	いっぱいくつろごー！（おわり） Lv3	5100191	3	5	42
510019141	いっぱいくつろごー！（おわり） Lv4	5100191	4	1	90
510019142	いっぱいくつろごー！（おわり） Lv4	5100191	4	2	81
510019143	いっぱいくつろごー！（おわり） Lv4	5100191	4	3	72
510019144	いっぱいくつろごー！（おわり） Lv4	5100191	4	4	63
510019145	いっぱいくつろごー！（おわり） Lv4	5100191	4	5	54
510019151	いっぱいくつろごー！（おわり） Lv5	5100191	5	1	110
510019152	いっぱいくつろごー！（おわり） Lv5	5100191	5	2	99
510019153	いっぱいくつろごー！（おわり） Lv5	5100191	5	3	88
510019154	いっぱいくつろごー！（おわり） Lv5	5100191	5	4	77
510019155	いっぱいくつろごー！（おわり） Lv5	5100191	5	5	66
510020111	まったりくつろごー！（とちゅう） Lv1	5100201	1	1	30
510020112	まったりくつろごー！（とちゅう） Lv1	5100201	1	2	27
510020113	まったりくつろごー！（とちゅう） Lv1	5100201	1	3	24
510020114	まったりくつろごー！（とちゅう） Lv1	5100201	1	4	21
510020115	まったりくつろごー！（とちゅう） Lv1	5100201	1	5	18
510020121	まったりくつろごー！（とちゅう） Lv2	5100201	2	1	50
510020122	まったりくつろごー！（とちゅう） Lv2	5100201	2	2	45
510020123	まったりくつろごー！（とちゅう） Lv2	5100201	2	3	40
510020124	まったりくつろごー！（とちゅう） Lv2	5100201	2	4	35
510020125	まったりくつろごー！（とちゅう） Lv2	5100201	2	5	30
510020131	まったりくつろごー！（とちゅう） Lv3	5100201	3	1	70
510020132	まったりくつろごー！（とちゅう） Lv3	5100201	3	2	63
510020133	まったりくつろごー！（とちゅう） Lv3	5100201	3	3	56
510020134	まったりくつろごー！（とちゅう） Lv3	5100201	3	4	49
510020135	まったりくつろごー！（とちゅう） Lv3	5100201	3	5	42
510020141	まったりくつろごー！（とちゅう） Lv4	5100201	4	1	90
510020142	まったりくつろごー！（とちゅう） Lv4	5100201	4	2	81
510020143	まったりくつろごー！（とちゅう） Lv4	5100201	4	3	72
510020144	まったりくつろごー！（とちゅう） Lv4	5100201	4	4	63
510020145	まったりくつろごー！（とちゅう） Lv4	5100201	4	5	54
510020151	まったりくつろごー！（とちゅう） Lv5	5100201	5	1	110
510020152	まったりくつろごー！（とちゅう） Lv5	5100201	5	2	99
510020153	まったりくつろごー！（とちゅう） Lv5	5100201	5	3	88
510020154	まったりくつろごー！（とちゅう） Lv5	5100201	5	4	77
510020155	まったりくつろごー！（とちゅう） Lv5	5100201	5	5	66
510021111	ゆるっとりょうりしよー！（おわり） Lv1	5100211	1	1	50
510021112	ゆるっとりょうりしよー！（おわり） Lv1	5100211	1	2	45
510021113	ゆるっとりょうりしよー！（おわり） Lv1	5100211	1	3	40
510021114	ゆるっとりょうりしよー！（おわり） Lv1	5100211	1	4	35
510021115	ゆるっとりょうりしよー！（おわり） Lv1	5100211	1	5	30
510021121	ゆるっとりょうりしよー！（おわり） Lv2	5100211	2	1	70
510021122	ゆるっとりょうりしよー！（おわり） Lv2	5100211	2	2	63
510021123	ゆるっとりょうりしよー！（おわり） Lv2	5100211	2	3	56
510021124	ゆるっとりょうりしよー！（おわり） Lv2	5100211	2	4	49
510021125	ゆるっとりょうりしよー！（おわり） Lv2	5100211	2	5	42
510021131	ゆるっとりょうりしよー！（おわり） Lv3	5100211	3	1	90
510021132	ゆるっとりょうりしよー！（おわり） Lv3	5100211	3	2	81
510021133	ゆるっとりょうりしよー！（おわり） Lv3	5100211	3	3	72
510021134	ゆるっとりょうりしよー！（おわり） Lv3	5100211	3	4	63
510021135	ゆるっとりょうりしよー！（おわり） Lv3	5100211	3	5	54
510021141	ゆるっとりょうりしよー！（おわり） Lv4	5100211	4	1	110
510021142	ゆるっとりょうりしよー！（おわり） Lv4	5100211	4	2	99
510021143	ゆるっとりょうりしよー！（おわり） Lv4	5100211	4	3	88
510021144	ゆるっとりょうりしよー！（おわり） Lv4	5100211	4	4	77
510021145	ゆるっとりょうりしよー！（おわり） Lv4	5100211	4	5	66
510021151	ゆるっとりょうりしよー！（おわり） Lv5	5100211	5	1	130
510021152	ゆるっとりょうりしよー！（おわり） Lv5	5100211	5	2	117
510021153	ゆるっとりょうりしよー！（おわり） Lv5	5100211	5	3	104
510021154	ゆるっとりょうりしよー！（おわり） Lv5	5100211	5	4	91
510021155	ゆるっとりょうりしよー！（おわり） Lv5	5100211	5	5	78
510022111	いっしょにくつろごー！（とちゅう） Lv1	5100221	1	1	50
510022112	いっしょにくつろごー！（とちゅう） Lv1	5100221	1	2	45
510022113	いっしょにくつろごー！（とちゅう） Lv1	5100221	1	3	40
510022114	いっしょにくつろごー！（とちゅう） Lv1	5100221	1	4	35
510022115	いっしょにくつろごー！（とちゅう） Lv1	5100221	1	5	30
510022121	いっしょにくつろごー！（とちゅう） Lv2	5100221	2	1	70
510022122	いっしょにくつろごー！（とちゅう） Lv2	5100221	2	2	63
510022123	いっしょにくつろごー！（とちゅう） Lv2	5100221	2	3	56
510022124	いっしょにくつろごー！（とちゅう） Lv2	5100221	2	4	49
510022125	いっしょにくつろごー！（とちゅう） Lv2	5100221	2	5	42
510022131	いっしょにくつろごー！（とちゅう） Lv3	5100221	3	1	90
510022132	いっしょにくつろごー！（とちゅう） Lv3	5100221	3	2	81
510022133	いっしょにくつろごー！（とちゅう） Lv3	5100221	3	3	72
510022134	いっしょにくつろごー！（とちゅう） Lv3	5100221	3	4	63
510022135	いっしょにくつろごー！（とちゅう） Lv3	5100221	3	5	54
510022141	いっしょにくつろごー！（とちゅう） Lv4	5100221	4	1	110
510022142	いっしょにくつろごー！（とちゅう） Lv4	5100221	4	2	99
510022143	いっしょにくつろごー！（とちゅう） Lv4	5100221	4	3	88
510022144	いっしょにくつろごー！（とちゅう） Lv4	5100221	4	4	77
510022145	いっしょにくつろごー！（とちゅう） Lv4	5100221	4	5	66
510022151	いっしょにくつろごー！（とちゅう） Lv5	5100221	5	1	130
510022152	いっしょにくつろごー！（とちゅう） Lv5	5100221	5	2	117
510022153	いっしょにくつろごー！（とちゅう） Lv5	5100221	5	3	104
510022154	いっしょにくつろごー！（とちゅう） Lv5	5100221	5	4	91
510022155	いっしょにくつろごー！（とちゅう） Lv5	5100221	5	5	78
510023111	いっぱいあそぼー！（とちゅう） Lv1	5100231	1	1	50
510023112	いっぱいあそぼー！（とちゅう） Lv1	5100231	1	2	45
510023113	いっぱいあそぼー！（とちゅう） Lv1	5100231	1	3	40
510023114	いっぱいあそぼー！（とちゅう） Lv1	5100231	1	4	35
510023115	いっぱいあそぼー！（とちゅう） Lv1	5100231	1	5	30
510023121	いっぱいあそぼー！（とちゅう） Lv2	5100231	2	1	70
510023122	いっぱいあそぼー！（とちゅう） Lv2	5100231	2	2	63
510023123	いっぱいあそぼー！（とちゅう） Lv2	5100231	2	3	56
510023124	いっぱいあそぼー！（とちゅう） Lv2	5100231	2	4	49
