id	type	target_id	message_text_id	motion_id	cond_type	cond_type2	cond1	cond2	cond3	cond_start_time	cond_end_time	cond_start_date	cond_end_date	leavetime	resource_id	gear_id	weight	response_id	response_min	response_max	is_sleeping	open_date	close_date
1051005	1	5	841	insight_2l	2	1				61200	68399	2020-09-01 00:00:00	2100-11-30 23:59:59		1051		2	1051005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1052001	1	1	32	talk_2l	2	1				61200	68399	2020-09-01 00:00:00	2100-11-30 23:59:59		1052		2	1052001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1052002	1	2	236	joy2_2l	2	1				61200	68399	2020-09-01 00:00:00	2100-11-30 23:59:59		1052		2	1052002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1052003	1	3	436	laugh2_2l	2	1				61200	68399	2020-09-01 00:00:00	2100-11-30 23:59:59		1052		2	1052003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1052004	1	4	639	laugh2_2l	2	1				61200	68399	2020-09-01 00:00:00	2100-11-30 23:59:59		1052		2	1052004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1052005	1	5	842	insight2_2l	2	1				61200	68399	2020-09-01 00:00:00	2100-11-30 23:59:59		1052		2	1052005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1053001	1	1	33	clap_2l	2	1				61200	68399	2020-09-01 00:00:00	2100-11-30 23:59:59		1053		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1053002	1	2	237	panic2_2l	2	1				61200	68399	2020-09-01 00:00:00	2100-11-30 23:59:59		1053		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1053003	1	3	437	laugh_2l	2	1				61200	68399	2020-09-01 00:00:00	2100-11-30 23:59:59		1053		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1053004	1	4	640	joy2_2l	2	1				61200	68399	2020-09-01 00:00:00	2100-11-30 23:59:59		1053		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1053005	1	5	843	idle1_2l	2	1				61200	68399	2020-09-01 00:00:00	2100-11-30 23:59:59		1053		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1056001	1	1	34	insight_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1056		2	1056001	1	4		2020-01-01 00:00:00	2100-12-31 00:00:00
1056002	1	2	238	idle1_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1056		2	1056002	1	4		2020-01-01 00:00:00	2100-12-31 00:00:00
1056003	1	3	438	sorrow_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1056		2	1056003	1	4		2020-01-01 00:00:00	2100-12-31 00:00:00
1056004	1	4	641	laugh2_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1056		2	1056004	1	4		2020-01-01 00:00:00	2100-12-31 00:00:00
1056005	1	5	844	neglect2_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1056		2	1056005	1	4		2020-01-01 00:00:00	2100-12-31 00:00:00
1057001	1	1	35	surprise_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1057		2	1057001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1057002	1	2	239	surprise2_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1057		2	1057002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1057003	1	3	439	neglect2_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1057		2	1057003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1057004	1	4	642	insight2_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1057		2	1057004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1057005	1	5	845	shy2_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1057		2	1057005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1058001	1	1	36	idle1_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1058		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1058002	1	2	240	shy2_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1058		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1058003	1	3	440	unique4_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1058		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1058004	1	4	643	laugh2_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1058		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1058005	1	5	846	insight_2l	2	1				68400	21599	2020-09-01 00:00:00	2100-11-30 23:59:59		1058		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1061001	1	1	37	talk_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1061		2	1061001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1061002	1	2	241	neglect2_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1061		2	1061002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1061003	1	3	441	grasp_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1061		2	1061003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1061004	1	4	644	talk_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1061		2	1061004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1061005	1	5	847	shy_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1061		2	1061005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1062001	1	1	38	insight2_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1062		2	1062001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1062002	1	2	242	grasp_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1062		2	1062002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1062003	1	3	442	grasp_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1062		2	1062003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1062004	1	4	645	insight2_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1062		2	1062004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1062005	1	5	848	neglect2_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1062		2	1062005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1063001	1	1	39	grasp_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1063		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1063002	1	2	243	sorrow2_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1063		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1063003	1	3	443	neglect2_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1063		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1063004	1	4	646	idle1_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1063		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1063005	1	5	849	laugh2_2l	2	1				21600	43199	2020-12-01 00:00:00	2100-02-28 23:59:59		1063		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1066001	1	1	40	talk_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1066		2	1066001	1	4		2020-01-01 00:00:00	2100-12-31 00:00:00
1066002	1	2	244	grasp_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1066		2	1066002	1	4		2020-01-01 00:00:00	2100-12-31 00:00:00
1066003	1	3	444	neglect1_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1066		2	1066003	1	4		2020-01-01 00:00:00	2100-12-31 00:00:00
1066004	1	4	647	panic_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1066		2	1066004	1	4		2020-01-01 00:00:00	2100-12-31 00:00:00
1066005	1	5	850	talk_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1066		2	1066005	1	4		2020-01-01 00:00:00	2100-12-31 00:00:00
1067001	1	1	41	talk_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1067		2	1067001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1067002	1	2	245	neglect2_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1067		2	1067002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1067003	1	3	445	joy2_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1067		2	1067003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1067004	1	4	648	shy_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1067		2	1067004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1067005	1	5	851	insight2_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1067		2	1067005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1068001	1	1	42	insight_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1068		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1068002	1	2	246	idle1_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1068		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1068003	1	3	446	insight_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1068		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1068004	1	4	649	laugh_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1068		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1068005	1	5	852	joy2_2l	2	1				43200	61199	2020-12-01 00:00:00	2100-02-28 23:59:59		1068		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1071001	1	1	43	talk_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1071		2	1071001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1071002	1	2	247	clap2_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1071		2	1071002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1071003	1	3	447	laugh_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1071		2	1071003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1071004	1	4	650	laugh_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1071		2	1071004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1071005	1	5	853	sorrow2_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1071		2	1071005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1072001	1	1	44	joy2_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1072		2	1072001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1072002	1	2	248	neglect1_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1072		2	1072002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1072003	1	3	448	idle1_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1072		2	1072003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1072004	1	4	651	idle1_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1072		2	1072004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1072005	1	5	854	joy2_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1072		2	1072005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1073001	1	1	45	panic2_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1073		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1073002	1	2	249	neglect2_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1073		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1073003	1	3	449	joy2_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1073		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1073004	1	4	652	insight_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1073		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1073005	1	5	855	laugh_2l	2	1				61200	68399	2020-12-01 00:00:00	2100-02-28 23:59:59		1073		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1076001	1	1	46	positive	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1076		2	1076001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1076002	1	2	250	idle1_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1076		2	1076002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1076003	1	3	450	idle1_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1076		2	1076003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1076004	1	4	653	shy_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1076		2	1076004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1076005	1	5	856	laugh2_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1076		2	1076005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1077001	1	1	47	joy_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1077		2	1077001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1077002	1	2	251	talk_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1077		2	1077002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1077003	1	3	451	insight_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1077		2	1077003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1077004	1	4	654	joy_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1077		2	1077004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1077005	1	5	857	insight_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1077		2	1077005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1078001	1	1	48	laugh_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1078		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1078002	1	2	252	shy2_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1078		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1078003	1	3	452	grasp_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1078		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1078004	1	4	655	insight2_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1078		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1078005	1	5	858	grasp_2l	2	1				68400	21599	2020-12-01 00:00:00	2100-02-28 23:59:59		1078		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1081001	1	1	49	laugh2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1081		2	1081001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1081002	1	2	253	shy2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1081		2	1081002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1081003	1	3	453	joy_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1081		2	1081003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1081004	1	4	656	joy2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1081		2	1081004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1081005	1	5	859	insight_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1081		2	1081005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1082001	1	1	50	laugh_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1082		2	1082001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1082002	1	2	254	insight2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1082		2	1082002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1082003	1	3	454	shy2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1082		2	1082003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1082004	1	4	657	neglect2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1082		2	1082004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1082005	1	5	860	neglect2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1082		2	1082005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1083001	1	1	51	joy2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1083		2	1083001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1083002	1	2	255	reach_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1083		2	1083002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1083003	1	3	455	laugh_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1083		2	1083003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1083004	1	4	658	joy_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1083		2	1083004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1083005	1	5	861	idle1_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1083		2	1083005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1084001	1	1	52	shy_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1084		2	1084001	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1084002	1	2	256	neglect2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1084		2	1084002	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1084003	1	3	456	neglect2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1084		2	1084003	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1084004	1	4	659	neglect1_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1084		2	1084004	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1084005	1	5	862	joy2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1084		2	1084005	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1085001	1	1	53	neglect2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1085		2	1085001	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1085002	1	2	257	insight2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1085		2	1085002	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1085003	1	3	457	neglect2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1085		2	1085003	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1085004	1	4	660	insight_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1085		2	1085004	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1085005	1	5	863	laugh2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1085		2	1085005	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1086001	1	1	54	shy_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1086		2	1086001	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1086002	1	2	258	neglect2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1086		2	1086002	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1086003	1	3	458	shy_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1086		2	1086003	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1086004	1	4	661	shy2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1086		2	1086004	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1086005	1	5	864	neglect2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1086		2	1086005	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1087001	1	1	55	talk_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1087		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1087002	1	2	259	talk_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1087		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1087003	1	3	459	insight2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1087		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1087004	1	4	662	surprise2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1087		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1087005	1	5	865	insight2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1087		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1088001	1	1	56	neglect2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1088		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1088002	1	2	260	shy2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1088		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1088003	1	3	460	insight_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1088		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1088004	1	4	663	idle1_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1088		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1088005	1	5	866	laugh_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1088		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1089001	1	1	57	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1089		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1089002	1	2	261	neglect2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1089		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1089003	1	3	461	joy2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1089		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1089004	1	4	664	neglect2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1089		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1089005	1	5	867	laugh2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1089		1					2020-01-01 00:00:00	2100-12-31 00:00:00
1093002	1	2	262	shy2_2l	1							2020-03-04 00:00:00	2100-03-04 23:59:59		1093		3	1093002	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1093003	1	3	462	insight_2l	1							2020-03-04 00:00:00	2100-03-04 23:59:59		1093		3	1093003	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1093004	1	4	665	clap_2l	1							2020-03-04 00:00:00	2100-03-04 23:59:59		1093		3	1093004	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1093005	1	5	868	joy_2l	1							2020-03-04 00:00:00	2100-03-04 23:59:59		1093		3	1093005	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1094001	1	1	59	clap2_2l	1							2020-10-01 00:00:00	2100-10-01 23:59:59		1094		3	1094001	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1094003	1	3	463	joy_2l	1							2020-10-01 00:00:00	2100-10-01 23:59:59		1094		3	1094003	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1094004	1	4	666	insight_2l	1							2020-10-01 00:00:00	2100-10-01 23:59:59		1094		3	1094004	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1094005	1	5	869	laugh_2l	1							2020-10-01 00:00:00	2100-10-01 23:59:59		1094		3	1094005	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1095001	1	1	60	insight_2l	1							2020-08-31 00:00:00	2100-08-31 23:59:59		1095		3	1095001	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1095002	1	2	263	talk_2l	1							2020-08-31 00:00:00	2100-08-31 23:59:59		1095		3	1095002	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1095004	1	4	667	insight_2l	1							2020-08-31 00:00:00	2100-08-31 23:59:59		1095		3	1095004	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1095005	1	5	870	insight_2l	1							2020-08-31 00:00:00	2100-08-31 23:59:59		1095		3	1095005	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1096001	1	1	61	insight_2l	1							2020-03-04 00:00:00	2100-03-04 23:59:59		1096		3	1096001	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1096002	1	2	264	talk_2l	1							2020-03-04 00:00:00	2100-03-04 23:59:59		1096		3	1096002	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1096003	1	3	464	insight_2l	1							2020-03-04 00:00:00	2100-03-04 23:59:59		1096		3	1096003	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1096005	1	5	871	laugh_2l	1							2020-03-04 00:00:00	2100-03-04 23:59:59		1096		3	1096005	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1097001	1	1	62	clap2_2l	1							2020-09-01 00:00:00	2100-09-01 23:59:59		1097		3	1097001	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1097002	1	2	265	neglect1_2l	1							2020-09-01 00:00:00	2100-09-01 23:59:59		1097		3	1097002	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1097003	1	3	465	reach_2l	1							2020-09-01 00:00:00	2100-09-01 23:59:59		1097		3	1097003	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1097004	1	4	668	insight_2l	1							2020-09-01 00:00:00	2100-09-01 23:59:59		1097		3	1097004	1	1		2020-01-01 00:00:00	2100-12-31 00:00:00
1098001	1	1	63	clap2_2l	3							2020-01-01 00:00:00	2100-12-31 00:00:00		1098		3					2020-01-01 00:00:00	2100-12-31 00:00:00
1098002	1	2	63	clap2_2l	3							2020-01-01 00:00:00	2100-12-31 00:00:00		1098		3					2020-01-01 00:00:00	2100-12-31 00:00:00
1098003	1	3	63	banzai1_2l	3							2020-01-01 00:00:00	2100-12-31 00:00:00		1098		3					2020-01-01 00:00:00	2100-12-31 00:00:00
1098004	1	4	63	banzai1_2l	3							2020-01-01 00:00:00	2100-12-31 00:00:00		1098		3					2020-01-01 00:00:00	2100-12-31 00:00:00
1098005	1	5	63	clap_2l	3							2020-01-01 00:00:00	2100-12-31 00:00:00		1098		3					2020-01-01 00:00:00	2100-12-31 00:00:00
1099001	1	1	64	bow	1							2021-01-01 00:00:00	2100-01-01 23:59:59		1099		3	1099001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1099002	1	2	266	joy2_2l	1							2021-01-01 00:00:00	2100-01-01 23:59:59		1099		3	1099002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1099003	1	3	466	joy_2l	1							2021-01-01 00:00:00	2100-01-01 23:59:59		1099		3	1099003	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1099004	1	4	669	joy_2l	1							2021-01-01 00:00:00	2100-01-01 23:59:59		1099		3	1099004	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1099005	1	5	872	insight_2l	1							2021-01-01 00:00:00	2100-01-01 23:59:59		1099		3	1099005	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1100001	1	1	65	banzai1_2l	1							2021-02-14 00:00:00	2100-02-14 23:59:59		1100		3	1100001	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
1100002	1	2	267	talk_2l	1							2021-02-14 00:00:00	2100-02-14 23:59:59		1100		3	1100002	1	2		2020-01-01 00:00:00	2100-12-31 00:00:00
