id	skill_group_id	level	name_text_id	desc_text_id	skill_effect_ids
62013211	6201321	1	62013211	162013211	20404
62013212	6201321	2	62013212	162013212	20405
62013213	6201321	3	62013213	162013213	20406
62013214	6201321	4	62013214	162013214	20407
62013215	6201321	5	62013215	162013215	20408
62013311	6201331	1	62013311	162013311	20106
62013312	6201331	2	62013312	162013312	20107
62013313	6201331	3	62013313	162013313	20108
62013314	6201331	4	62013314	162013314	20109
62013315	6201331	5	62013315	162013315	20110
62013411	6201341	1	62013411	162013411	20404,20302
62013412	6201341	2	62013412	162013412	20405,20302
62013413	6201341	3	62013413	162013413	20405,20303
62013414	6201341	4	62013414	162013414	20406,20303
62013415	6201341	5	62013415	162013415	20406,20304
62013511	6201351	1	62013511	162013511	20204
62013512	6201351	2	62013512	162013512	20205
62013513	6201351	3	62013513	162013513	20206
62013514	6201351	4	62013514	162013514	20207
62013515	6201351	5	62013515	162013515	20208
62013611	6201361	1	62013611	162013611	20006
62013612	6201361	2	62013612	162013612	20007
62013613	6201361	3	62013613	162013613	20008
62013614	6201361	4	62013614	162013614	20009
62013615	6201361	5	62013615	162013615	20010
62013711	6201371	1	62013711	162013711	20305
62013712	6201371	2	62013712	162013712	20306
62013713	6201371	3	62013713	162013713	20307
62013714	6201371	4	62013714	162013714	20308
62013715	6201371	5	62013715	162013715	20309
62013811	6201381	1	62013811	162013811	20004
62013812	6201381	2	62013812	162013812	20005
62013813	6201381	3	62013813	162013813	20006
62013814	6201381	4	62013814	162013814	20007
62013815	6201381	5	62013815	162013815	20008
62013911	6201391	1	62013911	162013911	20404
62013912	6201391	2	62013912	162013912	20405
62013913	6201391	3	62013913	162013913	20406
62013914	6201391	4	62013914	162013914	20407
62013915	6201391	5	62013915	162013915	20408
71001011	7100101	1	71001011	171001011	10030
71002011	7100201	1	71002011	171002011	10030
71003011	7100301	1	71003011	171003011	10224
71004011	7100401	1	71004011	171004011	10224
71005011	7100501	1	71005011	171005011	10330
71006011	7100601	1	71006011	171006011	10224
71007011	7100701	1	71007011	171007011	10430
71008011	7100801	1	71008011	171008011	10036
71009011	7100901	1	71009011	171009011	10336
71010011	7101001	1	71010011	171010011	10136
71011011	7101101	1	71011011	171011011	10336
71012011	7101201	1	71012011	171012011	10436
71013011	7101301	1	71013011	171013011	10048
71014011	7101401	1	71014011	171014011	10030
71015011	7101501	1	71015011	171015011	10130
71019011	7101901	1	71019011	171019011	10042
71020011	7102001	1	71020011	171020011	10430
71020111	7102011	1	71020111	171020111	10430
71020211	7102021	1	71020211	171020211	10430
71020311	7102031	1	71020311	171020311	10430
71020411	7102041	1	71020411	171020411	10430
71020511	7102051	1	71020511	171020511	10430
71020611	7102061	1	71020611	171020611	10430
71020711	7102071	1	71020711	171020711	10430
71020811	7102081	1	71020811	171020811	10430
71020911	7102091	1	71020911	171020911	10430
71021011	7102101	1	71021011	171021011	10130
71021111	7102111	1	71021111	171021111	10130
71021211	7102121	1	71021211	171021211	10130
71021311	7102131	1	71021311	171021311	10130
71021411	7102141	1	71021411	171021411	10130
71021511	7102151	1	71021511	171021511	10130
71021611	7102161	1	71021611	171021611	10130
71021711	7102171	1	71021711	171021711	10130
71021811	7102181	1	71021811	171021811	10130
71021911	7102191	1	71021911	171021911	10130
71022011	7102201	1	71022011	171022011	10230
71022111	7102211	1	71022111	171022111	10230
71022211	7102221	1	71022211	171022211	10230
71022311	7102231	1	71022311	171022311	10230
71022411	7102241	1	71022411	171022411	10230
71022511	7102251	1	71022511	171022511	10230
71022611	7102261	1	71022611	171022611	10230
71022711	7102271	1	71022711	171022711	10230
71022811	7102281	1	71022811	171022811	10230
71022911	7102291	1	71022911	171022911	10230
71023011	7102301	1	71023011	171023011	10224
71023111	7102311	1	71023111	171023111	10224
71023211	7102321	1	71023211	171023211	10224
71023311	7102331	1	71023311	171023311	10224
71023411	7102341	1	71023411	171023411	10224
71023511	7102351	1	71023511	171023511	10224
71023611	7102361	1	71023611	171023611	10224
71023711	7102371	1	71023711	171023711	10224
71023811	7102381	1	71023811	171023811	10224
71023911	7102391	1	71023911	171023911	10224
71024011	7102401	1	71024011	171024011	10230
71024111	7102411	1	71024111	171024111	10230
71024211	7102421	1	71024211	171024211	10230
71024311	7102431	1	71024311	171024311	10230
71024411	7102441	1	71024411	171024411	10230
71024511	7102451	1	71024511	171024511	10230
71024611	7102461	1	71024611	171024611	10230
71024711	7102471	1	71024711	171024711	10230
71024811	7102481	1	71024811	171024811	10230
71024911	7102491	1	71024911	171024911	10230
71025011	7102501	1	71025011	171025011	10224
71025111	7102511	1	71025111	171025111	10224
71025211	7102521	1	71025211	171025211	10224
71025311	7102531	1	71025311	171025311	10224
71025411	7102541	1	71025411	171025411	10224
71025511	7102551	1	71025511	171025511	10224
71025611	7102561	1	71025611	171025611	10224
71025711	7102571	1	71025711	171025711	10224
71025811	7102581	1	71025811	171025811	10224
71025911	7102591	1	71025911	171025911	10224
71026011	7102601	1	71026011	171026011	10124
71026111	7102611	1	71026111	171026111	10124
71026211	7102621	1	71026211	171026211	10124
71026311	7102631	1	71026311	171026311	10124
71026411	7102641	1	71026411	171026411	10124
71026511	7102651	1	71026511	171026511	10124
71026611	7102661	1	71026611	171026611	10124
71026711	7102671	1	71026711	171026711	10124
71026811	7102681	1	71026811	171026811	10124
71026911	7102691	1	71026911	171026911	10124
71027011	7102701	1	71027011	171027011	10036
71027111	7102711	1	71027111	171027111	10036
71027211	7102721	1	71027211	171027211	10036
71027311	7102731	1	71027311	171027311	10036
71027411	7102741	1	71027411	171027411	10036
71027511	7102751	1	71027511	171027511	10036
71027611	7102761	1	71027611	171027611	10036
71027711	7102771	1	71027711	171027711	10036
71027811	7102781	1	71027811	171027811	10036
71027911	7102791	1	71027911	171027911	10036
71028011	7102801	1	71028011	171028011	10030
71028111	7102811	1	71028111	171028111	10030
71028211	7102821	1	71028211	171028211	10030
71028311	7102831	1	71028311	171028311	10030
71028411	7102841	1	71028411	171028411	10030
71028511	7102851	1	71028511	171028511	10030
71028611	7102861	1	71028611	171028611	10030
71028711	7102871	1	71028711	171028711	10030
71028811	7102881	1	71028811	171028811	10030
71028911	7102891	1	71028911	171028911	10030
71029011	7102901	1	71029011	171029011	10030
71029111	7102911	1	71029111	171029111	10030
71029211	7102921	1	71029211	171029211	10030
71029311	7102931	1	71029311	171029311	10030
71029411	7102941	1	71029411	171029411	10030
71029511	7102951	1	71029511	171029511	10030
71029611	7102961	1	71029611	171029611	10030
71029711	7102971	1	71029711	171029711	10030
71029811	7102981	1	71029811	171029811	10030
71029911	7102991	1	71029911	171029911	10030
71030011	7103001	1	71030011	171030011	10430
71030111	7103011	1	71030111	171030111	10430
71030211	7103021	1	71030211	171030211	10430
71030311	7103031	1	71030311	171030311	10430
71030411	7103041	1	71030411	171030411	10430
71030511	7103051	1	71030511	171030511	10430
71030611	7103061	1	71030611	171030611	10430
71030711	7103071	1	71030711	171030711	10430
71030811	7103081	1	71030811	171030811	10430
71030911	7103091	1	71030911	171030911	10430
71031011	7103101	1	71031011	171031011	10024
71031111	7103111	1	71031111	171031111	10024
71031211	7103121	1	71031211	171031211	10024
71031311	7103131	1	71031311	171031311	10024
71031411	7103141	1	71031411	171031411	10024
71031511	7103151	1	71031511	171031511	10024
71031611	7103161	1	71031611	171031611	10024
71031711	7103171	1	71031711	171031711	10024
71031811	7103181	1	71031811	171031811	10024
71031911	7103191	1	71031911	171031911	10024
71032011	7103201	1	71032011	171032011	10130
71032111	7103211	1	71032111	171032111	10130
71032211	7103221	1	71032211	171032211	10130
71032311	7103231	1	71032311	171032311	10130
71032411	7103241	1	71032411	171032411	10130
71032511	7103251	1	71032511	171032511	10130
71032611	7103261	1	71032611	171032611	10130
71032711	7103271	1	71032711	171032711	10130
71032811	7103281	1	71032811	171032811	10130
71032911	7103291	1	71032911	171032911	10130
71033011	7103301	1	71033011	171033011	10130
71033111	7103311	1	71033111	171033111	10130
71033211	7103321	1	71033211	171033211	10130
71033311	7103331	1	71033311	171033311	10130
71033411	7103341	1	71033411	171033411	10130
71033511	7103351	1	71033511	171033511	10130
71033611	7103361	1	71033611	171033611	10130
71033711	7103371	1	71033711	171033711	10130
71033811	7103381	1	71033811	171033811	10130
71033911	7103391	1	71033911	171033911	10130
71034011	7103401	1	71034011	171034011	10130
71034111	7103411	1	71034111	171034111	10130
71034211	7103421	1	71034211	171034211	10130
71034311	7103431	1	71034311	171034311	10130
71034411	7103441	1	71034411	171034411	10130
71034511	7103451	1	71034511	171034511	10130
71034611	7103461	1	71034611	171034611	10130
71034711	7103471	1	71034711	171034711	10130
71034811	7103481	1	71034811	171034811	10130
71034911	7103491	1	71034911	171034911	10130
71035011	7103501	1	71035011	171035011	10230
71035111	7103511	1	71035111	171035111	10230
71035211	7103521	1	71035211	171035211	10230
71035311	7103531	1	71035311	171035311	10230
71035411	7103541	1	71035411	171035411	10230
71035511	7103551	1	71035511	171035511	10230
71035611	7103561	1	71035611	171035611	10230
71035711	7103571	1	71035711	171035711	10230
71035811	7103581	1	71035811	171035811	10230
71035911	7103591	1	71035911	171035911	10230
71036011	7103601	1	71036011	171036011	10430
71036111	7103611	1	71036111	171036111	10430
71036211	7103621	1	71036211	171036211	10430
71036311	7103631	1	71036311	171036311	10430
71036411	7103641	1	71036411	171036411	10430
71036511	7103651	1	71036511	171036511	10430
71036611	7103661	1	71036611	171036611	10430
71036711	7103671	1	71036711	171036711	10430
71036811	7103681	1	71036811	171036811	10430
71036911	7103691	1	71036911	171036911	10430
71037011	7103701	1	71037011	171037011	10336
71037111	7103711	1	71037111	171037111	10336
71037211	7103721	1	71037211	171037211	10336
71037311	7103731	1	71037311	171037311	10336
71037411	7103741	1	71037411	171037411	10336
71037511	7103751	1	71037511	171037511	10336
71037611	7103761	1	71037611	171037611	10336
71037711	7103771	1	71037711	171037711	10336
71037811	7103781	1	71037811	171037811	10336
71037911	7103791	1	71037911	171037911	10336
71038011	7103801	1	71038011	171038011	10236
71038111	7103811	1	71038111	171038111	10236
71038211	7103821	1	71038211	171038211	10236
71038311	7103831	1	71038311	171038311	10236
71038411	7103841	1	71038411	171038411	10236
71038511	7103851	1	71038511	171038511	10236
71038611	7103861	1	71038611	171038611	10236
71038711	7103871	1	71038711	171038711	10236
71038811	7103881	1	71038811	171038811	10236
71038911	7103891	1	71038911	171038911	10236
71039011	7103901	1	71039011	171039011	10136
71039111	7103911	1	71039111	171039111	10136
71039211	7103921	1	71039211	171039211	10136
71039311	7103931	1	71039311	171039311	10136
71039411	7103941	1	71039411	171039411	10136
71039511	7103951	1	71039511	171039511	10136
71039611	7103961	1	71039611	171039611	10136
71039711	7103971	1	71039711	171039711	10136
71039811	7103981	1	71039811	171039811	10136
71039911	7103991	1	71039911	171039911	10136
71040011	7104001	1	71040011	171040011	10436
71040111	7104011	1	71040111	171040111	10436
71040211	7104021	1	71040211	171040211	10436
71040311	7104031	1	71040311	171040311	10436
71040411	7104041	1	71040411	171040411	10436
71040511	7104051	1	71040511	171040511	10436
71040611	7104061	1	71040611	171040611	10436
71040711	7104071	1	71040711	171040711	10436
71040811	7104081	1	71040811	171040811	10436
71040911	7104091	1	71040911	171040911	10436
71041011	7104101	1	71041011	171041011	10224
71041111	7104111	1	71041111	171041111	10224
71041211	7104121	1	71041211	171041211	10224
71041311	7104131	1	71041311	171041311	10224
71041411	7104141	1	71041411	171041411	10224
71041511	7104151	1	71041511	171041511	10224
71041611	7104161	1	71041611	171041611	10224
71041711	7104171	1	71041711	171041711	10224
71041811	7104181	1	71041811	171041811	10224
71041911	7104191	1	71041911	171041911	10224
71042011	7104201	1	71042011	171042011	10024
71042111	7104211	1	71042111	171042111	10024
71042211	7104221	1	71042211	171042211	10024
71042311	7104231	1	71042311	171042311	10024
71042411	7104241	1	71042411	171042411	10024
71042511	7104251	1	71042511	171042511	10024
71042611	7104261	1	71042611	171042611	10024
71042711	7104271	1	71042711	171042711	10024
71042811	7104281	1	71042811	171042811	10024
71042911	7104291	1	71042911	171042911	10024
71043011	7104301	1	71043011	171043011	10424
71043111	7104311	1	71043111	171043111	10424
71043211	7104321	1	71043211	171043211	10424
71043311	7104331	1	71043311	171043311	10424
71043411	7104341	1	71043411	171043411	10424
71043511	7104351	1	71043511	171043511	10424
71043611	7104361	1	71043611	171043611	10424
71043711	7104371	1	71043711	171043711	10424
71043811	7104381	1	71043811	171043811	10424
71043911	7104391	1	71043911	171043911	10424
71044011	7104401	1	71044011	171044011	10030
71044111	7104411	1	71044111	171044111	10030
71044211	7104421	1	71044211	171044211	10030
71044311	7104431	1	71044311	171044311	10030
71044411	7104441	1	71044411	171044411	10030
71044511	7104451	1	71044511	171044511	10030
71044611	7104461	1	71044611	171044611	10030
71044711	7104471	1	71044711	171044711	10030
71044811	7104481	1	71044811	171044811	10030
71044911	7104491	1	71044911	171044911	10030
71045011	7104501	1	71045011	171045011	10030
71046011	7104601	1	71046011	171046011	10130
71046111	7104611	1	71046111	171046111	10130
71047011	7104701	1	71047011	171047011	10130
72001011	7200101	1	72001011	172001011	10230
72002011	7200201	1	72002011	172002011	10230
72003011	7200301	1	72003011	172003011	10224
72004011	7200401	1	72004011	172004011	10136
72005011	7200501	1	72005011	172005011	10436
72006011	7200601	1	72006011	172006011	10142
72007011	7200701	1	72007011	172007011	10230
72008011	7200801	1	72008011	172008011	10130
72009011	7200901	1	72009011	172009011	10130
72010011	7201001	1	72010011	172010011	10036
72011011	7201101	1	72011011	172011011	10230
72012011	7201201	1	72012011	172012011	10236
72013011	7201301	1	72013011	172013011	10124
72013111	7201311	1	72013111	172013111	10124
72013211	7201321	1	72013211	172013211	10124
72013311	7201331	1	72013311	172013311	10124
72013411	7201341	1	72013411	172013411	10124
72013511	7201351	1	72013511	172013511	10124
72013611	7201361	1	72013611	172013611	10124
72013711	7201371	1	72013711	172013711	10124
72013811	7201381	1	72013811	172013811	10124
72013911	7201391	1	72013911	172013911	10124
72014011	7201401	1	72014011	172014011	10224
72014111	7201411	1	72014111	172014111	10224
72014211	7201421	1	72014211	172014211	10224
72014311	7201431	1	72014311	172014311	10224
72014411	7201441	1	72014411	172014411	10224
72014511	7201451	1	72014511	172014511	10224
72014611	7201461	1	72014611	172014611	10224
72014711	7201471	1	72014711	172014711	10224
72014811	7201481	1	72014811	172014811	10224
72014911	7201491	1	72014911	172014911	10224
72015011	7201501	1	72015011	172015011	10424
72015111	7201511	1	72015111	172015111	10424
72015211	7201521	1	72015211	172015211	10424
72015311	7201531	1	72015311	172015311	10424
72015411	7201541	1	72015411	172015411	10424
72015511	7201551	1	72015511	172015511	10424
72015611	7201561	1	72015611	172015611	10424
72015711	7201571	1	72015711	172015711	10424
72015811	7201581	1	72015811	172015811	10424
72015911	7201591	1	72015911	172015911	10424
72016011	7201601	1	72016011	172016011	10230
72016111	7201611	1	72016111	172016111	10230
72016211	7201621	1	72016211	172016211	10230
72016311	7201631	1	72016311	172016311	10230
72016411	7201641	1	72016411	172016411	10230
72016511	7201651	1	72016511	172016511	10230
72016611	7201661	1	72016611	172016611	10230
72016711	7201671	1	72016711	172016711	10230
72016811	7201681	1	72016811	172016811	10230
72016911	7201691	1	72016911	172016911	10230
72017011	7201701	1	72017011	172017011	10024
72017111	7201711	1	72017111	172017111	10024
72017211	7201721	1	72017211	172017211	10024
72017311	7201731	1	72017311	172017311	10024
72017411	7201741	1	72017411	172017411	10024
72017511	7201751	1	72017511	172017511	10024
72017611	7201761	1	72017611	172017611	10024
72017711	7201771	1	72017711	172017711	10024
72017811	7201781	1	72017811	172017811	10024
72017911	7201791	1	72017911	172017911	10024
72018011	7201801	1	72018011	172018011	10324
72018111	7201811	1	72018111	172018111	10324
72018211	7201821	1	72018211	172018211	10324
72018311	7201831	1	72018311	172018311	10324
72018411	7201841	1	72018411	172018411	10324
72018511	7201851	1	72018511	172018511	10324
72018611	7201861	1	72018611	172018611	10324
72018711	7201871	1	72018711	172018711	10324
72018811	7201881	1	72018811	172018811	10324
72018911	7201891	1	72018911	172018911	10324
72019011	7201901	1	72019011	172019011	10436
72019111	7201911	1	72019111	172019111	10436
72019211	7201921	1	72019211	172019211	10436
72019311	7201931	1	72019311	172019311	10436
72019411	7201941	1	72019411	172019411	10436
72019511	7201951	1	72019511	172019511	10436
72019611	7201961	1	72019611	172019611	10436
72019711	7201971	1	72019711	172019711	10436
72019811	7201981	1	72019811	172019811	10436
72019911	7201991	1	72019911	172019911	10436
72020011	7202001	1	72020011	172020011	10342
72020111	7202011	1	72020111	172020111	10342
72020211	7202021	1	72020211	172020211	10342
72020311	7202031	1	72020311	172020311	10342
72020411	7202041	1	72020411	172020411	10342
72020511	7202051	1	72020511	172020511	10342
72020611	7202061	1	72020611	172020611	10342
72020711	7202071	1	72020711	172020711	10342
72020811	7202081	1	72020811	172020811	10342
72020911	7202091	1	72020911	172020911	10342
72021011	7202101	1	72021011	172021011	10236
72021111	7202111	1	72021111	172021111	10236
72021211	7202121	1	72021211	172021211	10236
72021311	7202131	1	72021311	172021311	10236
72021411	7202141	1	72021411	172021411	10236
72021511	7202151	1	72021511	172021511	10236
72021611	7202161	1	72021611	172021611	10236
72021711	7202171	1	72021711	172021711	10236
72021811	7202181	1	72021811	172021811	10236
72021911	7202191	1	72021911	172021911	10236
72022011	7202201	1	72022011	172022011	10236
72022111	7202211	1	72022111	172022111	10236
72022211	7202221	1	72022211	172022211	10236
72022311	7202231	1	72022311	172022311	10236
72022411	7202241	1	72022411	172022411	10236
72022511	7202251	1	72022511	172022511	10236
72022611	7202261	1	72022611	172022611	10236
72022711	7202271	1	72022711	172022711	10236
72022811	7202281	1	72022811	172022811	10236
72022911	7202291	1	72022911	172022911	10236
72023011	7202301	1	72023011	172023011	10036
72023111	7202311	1	72023111	172023111	10036
72023211	7202321	1	72023211	172023211	10036
72023311	7202331	1	72023311	172023311	10036
72023411	7202341	1	72023411	172023411	10036
72023511	7202351	1	72023511	172023511	10036
72023611	7202361	1	72023611	172023611	10036
72023711	7202371	1	72023711	172023711	10036
72023811	7202381	1	72023811	172023811	10036
72023911	7202391	1	72023911	172023911	10036
72031011	7203101	1	72031011	172031011	10136
72031111	7203111	1	72031111	172031111	10136
72032011	7203201	1	72032011	172032011	10336
72032111	7203211	1	72032111	172032111	10336
73001011	7300101	1	73001011	173001011	10230
73002011	7300201	1	73002011	173002011	10136
73003011	7300301	1	73003011	173003011	10424
73004011	7300401	1	73004011	173004011	10024
73005011	7300501	1	73005011	173005011	10030
73006011	7300601	1	73006011	173006011	10030
73007011	7300701	1	73007011	173007011	10030
73008011	7300801	1	73008011	173008011	10142
73009011	7300901	1	73009011	173009011	10342
73010011	7301001	1	73010011	173010011	10430
73010111	7301011	1	73010111	173010111	10430
73010211	7301021	1	73010211	173010211	10430
73010311	7301031	1	73010311	173010311	10430
73010411	7301041	1	73010411	173010411	10430
73010511	7301051	1	73010511	173010511	10430
73010611	7301061	1	73010611	173010611	10430
73010711	7301071	1	73010711	173010711	10430
73010811	7301081	1	73010811	173010811	10430
73010911	7301091	1	73010911	173010911	10430
73011011	7301101	1	73011011	173011011	10430
73012011	7301201	1	73012011	173012011	10036
73012911	7301291	1	73012911	173012911	10036
73013011	7301301	1	73013011	173013011	10030
73013111	7301311	1	73013111	173013111	10030
73013211	7301321	1	73013211	173013211	10030
73013311	7301331	1	73013311	173013311	10030
73013411	7301341	1	73013411	173013411	10030
73013511	7301351	1	73013511	173013511	10030
73013611	7301361	1	73013611	173013611	10030
73013711	7301371	1	73013711	173013711	10030
73013811	7301381	1	73013811	173013811	10030
73013911	7301391	1	73013911	173013911	10030
73014011	7301401	1	73014011	173014011	10330
73014111	7301411	1	73014111	173014111	10330
73014211	7301421	1	73014211	173014211	10330
73014311	7301431	1	73014311	173014311	10330
73014411	7301441	1	73014411	173014411	10330
73014511	7301451	1	73014511	173014511	10330
73015011	7301501	1	73015011	173015011	10430
73016011	7301601	1	73016011	173016011	10036
73017011	7301701	1	73017011	173017011	10330
73018011	7301801	1	73018011	173018011	10330
73021011	7302101	1	73021011	173021011	10336
73021111	7302111	1	73021111	173021111	10336
74001011	7400101	1	74001011	174001011	10330
74002011	7400201	1	74002011	174002011	10336
74005011	7400501	1	74005011	174005011	10330
74006011	7400601	1	74006011	174006011	10336
74006111	7400611	1	74006111	174006111	10336
74006211	7400621	1	74006211	174006211	10336
74006311	7400631	1	74006311	174006311	10336
74006411	7400641	1	74006411	174006411	10336
74006511	7400651	1	74006511	174006511	10336
74006611	7400661	1	74006611	174006611	10336
74006711	7400671	1	74006711	174006711	10336
74006811	7400681	1	74006811	174006811	10336
74006911	7400691	1	74006911	174006911	10336
74007011	7400701	1	74007011	174007011	10336
74008011	7400801	1	74008011	174008011	10136
74009011	7400901	1	74009011	174009011	10336
74010011	7401001	1	74010011	174010011	10330
74011011	7401101	1	74011011	174011011	10330
74012011	7401201	1	74012011	174012011	10324
74013011	7401301	1	74013011	174013011	10330
74014011	7401401	1	74014011	174014011	10336
74015011	7401501	1	74015011	174015011	10330
74016011	7401601	1	74016011	174016011	10330
74017011	7401701	1	74017011	174017011	10424
74017911	7401791	1	74017911	174017911	10424
74018011	7401801	1	74018011	174018011	10324
74019011	7401901	1	74019011	174019011	10324
74020011	7402001	1	74020011	174020011	10036
74021011	7402101	1	74021011	174021011	10136
74022011	7402201	1	74022011	174022011	10136
74023011	7402301	1	74023011	174023011	10036
74023111	7402311	1	74023111	174023111	10036
74023211	7402321	1	74023211	174023211	10036
74023311	7402331	1	74023311	174023311	10036
74023411	7402341	1	74023411	174023411	10036
74023511	7402351	1	74023511	174023511	10036
74024011	7402401	1	74024011	174024011	10036
74024111	7402411	1	74024111	174024111	10036
74024211	7402421	1	74024211	174024211	10036
74024311	7402431	1	74024311	174024311	10036
74024411	7402441	1	74024411	174024411	10036
74024511	7402451	1	74024511	174024511	10036
74025011	7402501	1	74025011	174025011	10030
74025111	7402511	1	74025111	174025111	10030
74025211	7402521	1	74025211	174025211	10030
74025311	7402531	1	74025311	174025311	10030
74025411	7402541	1	74025411	174025411	10030
74025511	7402551	1	74025511	174025511	10030
74026011	7402601	1	74026011	174026011	10324
74027011	7402701	1	74027011	174027011	10324
74028011	7402801	1	74028011	174028011	10330
74030011	7403001	1	74030011	174030011	10330
74031011	7403101	1	74031011	174031011	10330
74032011	7403201	1	74032011	174032011	10336
74033011	7403301	1	74033011	174033011	10324
74034011	7403401	1	74034011	174034011	10130
74035011	7403501	1	74035011	174035011	10330
74036011	7403601	1	74036011	174036011	10336
74037011	7403701	1	74037011	174037011	10330
74038011	7403801	1	74038011	174038011	10130
74039011	7403901	1	74039011	174039011	10330
74040011	7404001	1	74040011	174040011	10336
74041011	7404101	1	74041011	174041011	10336
74042011	7404201	1	74042011	174042011	10330
74043011	7404301	1	74043011	174043011	10324
74044011	7404401	1	74044011	174044011	10436
74045011	7404501	1	74045011	174045011	10436
74045111	7404511	1	74045111	174045111	10436
74045211	7404521	1	74045211	174045211	10436
74045311	7404531	1	74045311	174045311	10436
74045411	7404541	1	74045411	174045411	10436
74045511	7404551	1	74045511	174045511	10436
74046011	7404601	1	74046011	174046011	10436
74046111	7404611	1	74046111	174046111	10436
74046211	7404621	1	74046211	174046211	10436
74046311	7404631	1	74046311	174046311	10436
74046411	7404641	1	74046411	174046411	10436
74046511	7404651	1	74046511	174046511	10436
74048011	7404801	1	74048011	174048011	10030
74049011	7404901	1	74049011	174049011	10136
74049111	7404911	1	74049111	174049111	10136
74049211	7404921	1	74049211	174049211	10136
74049311	7404931	1	74049311	174049311	10136
74049411	7404941	1	74049411	174049411	10136
74049511	7404951	1	74049511	174049511	10136
74051011	7405101	1	74051011	174051011	10336
74052011	7405201	1	74052011	174052011	10330
74052111	7405211	1	74052111	174052111	10330
74052211	7405221	1	74052211	174052211	10330
74052311	7405231	1	74052311	174052311	10330
74052411	7405241	1	74052411	174052411	10330
74052511	7405251	1	74052511	174052511	10330
74053011	7405301	1	74053011	174053011	10136
74053111	7405311	1	74053111	174053111	10136
74053211	7405321	1	74053211	174053211	10136
74053311	7405331	1	74053311	174053311	10136
74053411	7405341	1	74053411	174053411	10136
74053511	7405351	1	74053511	174053511	10136
74054011	7405401	1	74054011	174054011	10030
74054111	7405411	1	74054111	174054111	10030
74054211	7405421	1	74054211	174054211	10030
74054311	7405431	1	74054311	174054311	10030
74054411	7405441	1	74054411	174054411	10030
74054511	7405451	1	74054511	174054511	10030
74055011	7405501	1	74055011	174055011	10336
74056011	7405601	1	74056011	174056011	10336
75001011	7500101	1	75001011	175001011	10042
75002011	7500201	1	75002011	175002011	10436
75003011	7500301	1	75003011	175003011	10042
75004011	7500401	1	75004011	175004011	10042
75005011	7500501	1	75005011	175005011	10430
75006011	7500601	1	75006011	175006011	10330
75012011	7501201	1	75012011	175012011	10336
75013011	7501301	1	75013011	175013011	10248
75013111	7501311	1	75013111	175013111	10248
75013211	7501321	1	75013211	175013211	10248
75013311	7501331	1	75013311	175013311	10248
75013411	7501341	1	75013411	175013411	10248
75013511	7501351	1	75013511	175013511	10248
75014011	7501401	1	75014011	175014011	10448
75014111	7501411	1	75014111	175014111	10448
75014211	7501421	1	75014211	175014211	10448
75014311	7501431	1	75014311	175014311	10448
75014411	7501441	1	75014411	175014411	10448
75014511	7501451	1	75014511	175014511	10448
75015011	7501501	1	75015011	175015011	10436
75015111	7501511	1	75015111	175015111	10436
75015211	7501521	1	75015211	175015211	10436
75015311	7501531	1	75015311	175015311	10436
75015411	7501541	1	75015411	175015411	10436
75015511	7501551	1	75015511	175015511	10436
75016011	7501601	1	75016011	175016011	10242
75016111	7501611	1	75016111	175016111	10242
75016211	7501621	1	75016211	175016211	10242
75016311	7501631	1	75016311	175016311	10242
75016411	7501641	1	75016411	175016411	10242
75016511	7501651	1	75016511	175016511	10242
75017011	7501701	1	75017011	175017011	10236
75017111	7501711	1	75017111	175017111	10236
75017211	7501721	1	75017211	175017211	10236
75017311	7501731	1	75017311	175017311	10236
75017411	7501741	1	75017411	175017411	10236
75017511	7501751	1	75017511	175017511	10236
75018011	7501801	1	75018011	175018011	10136
75018111	7501811	1	75018111	175018111	10136
75018211	7501821	1	75018211	175018211	10136
75018311	7501831	1	75018311	175018311	10136
75018411	7501841	1	75018411	175018411	10136
75018511	7501851	1	75018511	175018511	10136
75019011	7501901	1	75019011	175019011	10336
75019111	7501911	1	75019111	175019111	10336
75019211	7501921	1	75019211	175019211	10336
75019311	7501931	1	75019311	175019311	10336
75019411	7501941	1	75019411	175019411	10336
75019511	7501951	1	75019511	175019511	10336
75020011	7502001	1	75020011	175020011	10336
75020111	7502011	1	75020111	175020111	10336
76001011	7600101	1	76001011	176001011	10330
76002011	7600201	1	76002011	176002011	10330
76003011	7600301	1	76003011	176003011	10330
76004011	7600401	1	76004011	176004011	10330
76005011	7600501	1	76005011	176005011	10136
76006011	7600601	1	76006011	176006011	10330
76007011	7600701	1	76007011	176007011	10330
76008011	7600801	1	76008011	176008011	10324
76009011	7600901	1	76009011	176009011	10330
76010011	7601001	1	76010011	176010011	10336
76011011	7601101	1	76011011	176011011	10324
76012011	7601201	1	76012011	176012011	10024
77001011	7700101	1	77001011	177001011	10330
77002011	7700201	1	77002011	177002011	10130
77003011	7700301	1	77003011	177003011	10136
77004011	7700401	1	77004011	177004011	10336
77005011	7700501	1	77005011	177005011	10136
77006011	7700601	1	77006011	177006011	10430
77007011	7700701	1	77007011	177007011	10348
77008011	7700801	1	77008011	177008011	10330
77009011	7700901	1	77009011	177009011	10324
77010011	7701001	1	77010011	177010011	10330
77011011	7701101	1	77011011	177011011	10330
77012011	7701201	1	77012011	177012011	10136
77013011	7701301	1	77013011	177013011	10336
77014011	7701401	1	77014011	177014011	10024
77015011	7701501	1	77015011	177015011	10030
