id	seq_id	name_text_id	type	reward_id	vip	quantity	weight	reward_card_property_id
8010	1	540	1	1001		1		1000
8011	1	541	1	1001		1		1000
8012	1	542	1	1001		1		1000
10001	1	49	1	10001		50	100	1000
10002	1	50	1	10002		5	100	1000
10003	1	49	1	10001		100	100	1000
10004	1	49	1	10001		5	100	1000
10005	1	49	1	10001		10	100	1000
10006	1	50	1	10002		50	100	1000
10007	1	50	1	10002		10	100	1000
10008	1	50	1	10002		100	100	1000
10011	1	51	1	1014		10		1000
10012	1	51	1	1014		12		1000
10013	1	51	1	1014		14		1000
10014	1	51	1	1014		16		1000
10015	1	51	1	1014		17		1000
10016	1	51	1	1014		18		1000
10017	1	51	1	1014		19		1000
10018	1	51	1	1014		20		1000
20001	1	471	22	85010010		1		1000
20002	1	472	22	85020010		1		1000
20003	1	473	22	85030010		1		1000
20004	1	474	22	85040050		1		1000
20005	1	475	22	85040070		1		1000
20006	1	476	22	85040100		1		1000
20007	1	477	22	85060010		1		1000
20008	1	478	22	85050010		1		1000
20009	1	479	22	85070140		1		1000
20010	1	480	22	85090220		1		1000
20011	1	481	25	85010450		1		1000
20012	1	482	25	85010050		1		1000
20013	1	483	25	85010150		1		1000
20014	1	484	25	85010210		1		1000
20015	1	485	25	85020080		1		1000
20016	1	486	25	85020090		1		1000
20017	1	487	25	85020130		1		1000
20018	1	488	25	85020200		1		1000
20019	1	489	25	85030040		1		1000
20020	1	490	25	85030120		1		1000
20021	1	491	25	85030110		1		1000
20022	1	492	25	85030130		1		1000
20023	1	493	25	85050170		1		1000
20024	1	494	25	85060080		1		1000
20025	1	495	25	85040250		1		1000
20026	1	496	1	102004		5		1000
20027	1	380	1	101002		9		1000
20028	1	381	1	101001		10		1000
20029	1	497	1	101003		3		1000
20030	1	360	1	106003		4		1000
20031	1	386	1	106004		5		1000
20032	1	370	1	106006		5		1000
20033	1	387	1	106005		5		1000
20034	1	359	1	106007		6		1000
20035	1	498	1	102005		2		1000
20036	1	371	1	111002		8		1000
20037	1	372	1	104002		1		1000
20038	1	499	1	111006		1		1000
20039	1	500	1	111005		2		1000
20040	1	501	1	1001		1000		1000
20041	1	502	1	102001		8		1000
20042	1	503	1	211001		10		1000
40101	1	508	1	102004		5		1000
40201	1	508	1	101002		9		1000
40301	1	508	1	101001		10		1000
40401	1	508	1	101003		3		1000
40501	1	508	1	106003		4		1000
40502	1	508	1	106004		5		1000
40601	1	508	1	106006		5		1000
40602	1	508	1	106005		5		1000
40701	1	508	1	106007		6		1000
40801	1	508	1	102005		2		1000
41010	1	509	3	9000050		1		1000
41010	2	509	25	85030120		1		1000
41010	3	509	1	111006		1		1000
41010	4	509	25	85010450		1		1000
41020	1	509	3	9000050		1		1000
41020	2	509	25	85030110		1		1000
41020	3	509	25	85030040		1		1000
41020	4	509	1	111005		2		1000
41030	1	509	3	9000050		1		1000
41030	2	509	25	85030120		1		1000
41030	3	509	25	85020130		1		1000
41040	1	509	3	9000050		1		1000
41040	2	509	25	85020080		1		1000
41040	3	509	1	104002		1		1000
41040	4	509	25	85020200		1		1000
41050	1	509	3	9000050		1		1000
41050	2	509	1	111002		8		1000
41050	3	509	25	85010210		1		1000
41050	4	509	25	85030120		1		1000
41060	1	509	3	9000050		1		1000
41060	2	509	25	85010150		1		1000
41060	3	509	25	85020090		1		1000
41060	4	509	25	85050170		1		1000
41060	5	223	25	87090010		1		1000
41060	6	223	25	87100010		1		1000
41070	1	509	3	9000050		1		1000
41070	2	509	25	85010050		1		1000
41070	3	509	25	85030040		1		1000
41070	4	509	25	85060080		1		1000
41080	1	509	3	9000050		1		1000
41080	3	509	25	85030110		1		1000
41080	4	509	25	85030130		1		1000
41080	5	509	25	85040250		1		1000
51090	1	509	3	9000050		1		1000
51090	2	509	1	8011		200		1000
51090	3	509	1	8511		50		1000
51090	4	509	1	3013		1		1000
51090	5	509	1	1001		1000		1000
51090	6	509	1	8011		15		1000
51100	1	509	3	9000050		1		1000
51100	2	509	25	85040060		1		1000
51100	3	509	1	8011		100		1000
51100	4	509	1	3011		10		1000
52010	1	509	3	9000050		1		1000
52010	2	509	1	7001		1		1000
52010	3	509	1	7007		1		1000
52010	4	509	1	3012		10		1000
52020	1	509	3	9000050		1		1000
52020	2	509	1	3011		20		1000
52020	3	509	1	3012		10		1000
52020	4	509	1	1001		5000		1000
52030	1	509	3	9000050		1		1000
52030	2	509	1	8011		100		1000
52030	3	509	1	208006		6		1000
52030	4	509	1	209003		4		1000
52040	1	509	3	9000050		1		1000
52040	2	509	1	7001		1		1000
52040	3	509	1	3011		10		1000
52040	4	509	1	8511		50		1000
52050	1	509	3	9000050		1		1000
52050	2	509	1	1001		1000		1000
52050	3	509	1	8511		100		1000
52050	4	509	1	3011		10		1000
52060	1	509	3	9000050		1		1000
52060	2	509	1	3011		10		1000
52060	3	509	1	3012		10		1000
52060	4	509	1	1001		1000		1000
52070	1	509	3	9000050		1		1000
52070	2	509	1	1001		1000		1000
52070	3	509	1	8511		50		1000
52070	4	509	1	3011		10		1000
52080	1	509	3	9000050		1		1000
52080	2	509	1	1001		1000		1000
52080	3	509	1	8011		100		1000
52080	4	509	1	8511		50		1000
52090	1	509	3	9000050		1		1000
52090	2	509	1	7007		1		1000
52090	3	509	1	3011		10		1000
52090	4	509	1	1001		1000		1000
52100	1	509	3	9000050		1		1000
52100	2	509	1	8011		100		1000
52100	3	509	1	8511		50		1000
52100	4	509	1	211004		10		1000
52110	1	509	3	9000050		1		1000
52110	2	509	1	3011		10		1000
52110	3	509	1	3012		10		1000
52110	4	509	1	211001		10		1000
53010	1	509	3	9000050		1		1000
53010	2	509	1	3011		10		1000
53010	3	509	1	3012		10		1000
53010	4	509	1	8011		100		1000
53020	1	509	3	9000050		1		1000
53020	2	509	1	1001		1000		1000
53020	3	509	1	8511		50		1000
53020	4	509	1	3011		10		1000
53030	1	509	3	9000050		1		1000
53030	2	509	1	1001		1000		1000
53030	3	509	1	8011		100		1000
53030	4	509	1	8511		50		1000
53040	1	509	3	9000050		1		1000
53040	2	509	1	7001		1		1000
53040	3	509	1	3011		10		1000
53040	4	509	1	1001		1000		1000
53050	1	509	3	9000050		1		1000
53050	2	509	1	1001		1000		1000
53050	3	509	1	8511		50		1000
53050	4	509	1	3011		10		1000
53060	1	509	3	9000050		1		1000
53060	2	509	1	3011		10		1000
53060	3	509	1	3012		10		1000
53060	4	509	1	1001		1000		1000
53070	1	509	3	9000050		1		1000
53070	2	509	1	1001		1000		1000
53070	3	509	1	8511		50		1000
53070	4	509	1	3011		10		1000
53080	1	509	3	9000050		1		1000
53080	2	509	1	1001		1000		1000
53080	3	509	1	8011		100		1000
53080	4	509	1	8511		50		1000
53090	1	509	3	9000050		1		1000
53090	2	509	1	7007		1		1000
53090	3	509	1	3011		10		1000
53090	4	509	1	1001		1000		1000
53100	1	509	3	9000050		1		1000
53100	2	509	1	1001		1000		1000
53100	3	509	1	8011		100		1000
53100	4	509	1	8511		50		1000
53110	1	509	3	9000050		1		1000
53110	2	509	1	3011		10		1000
53110	3	509	1	3012		10		1000
53110	4	509	1	1001		1000		1000
54010	1	509	3	9000050		1		1000
54010	2	509	1	3011		10		1000
54010	3	509	1	3012		10		1000
54010	4	509	1	8011		100		1000
54020	1	509	3	9000050		1		1000
54020	2	509	1	1001		1000		1000
54020	3	509	1	8511		50		1000
54020	4	509	1	3011		10		1000
54030	1	509	3	9000050		1		1000
54030	2	509	1	1001		1000		1000
54030	3	509	1	8011		100		1000
54030	4	509	1	8511		50		1000
54040	1	509	3	9000050		1		1000
54040	2	509	1	7001		1		1000
54040	3	509	1	3011		10		1000
54040	4	509	1	1001		1000		1000
54050	1	509	3	9000050		1		1000
54050	2	509	1	1001		1000		1000
54050	3	509	1	8511		50		1000
54050	4	509	1	3011		10		1000
54060	1	509	3	9000050		1		1000
54060	2	509	1	3011		10		1000
54060	3	509	1	3012		10		1000
54060	4	509	1	1001		1000		1000
54070	1	509	3	9000050		1		1000
54070	2	509	1	1001		1000		1000
54070	3	509	1	8511		50		1000
54070	4	509	1	3011		10		1000
54080	1	509	3	9000050		1		1000
54080	2	509	1	1001		1000		1000
54080	3	509	1	8011		100		1000
54080	4	509	1	8511		50		1000
54090	1	509	3	9000050		1		1000
54090	2	509	1	7007		1		1000
54090	3	509	1	3011		10		1000
54090	4	509	1	1001		1000		1000
54100	1	509	3	9000050		1		1000
54100	2	509	1	1001		1000		1000
54100	3	509	1	8011		100		1000
54100	4	509	1	8511		50		1000
54110	1	509	3	9000050		1		1000
54110	2	509	1	3011		10		1000
54110	3	509	1	3012		10		1000
54110	4	509	1	1001		1000		1000
55010	1	509	3	9000050		1		1000
55010	2	509	1	3011		10		1000
55010	3	509	1	3012		10		1000
55010	4	509	1	1001		1000		1000
55020	1	509	3	9000050		1		1000
55020	2	509	1	1001		1000		1000
55020	3	509	1	8011		100		1000
55020	4	509	1	8511		50		1000
55030	1	509	3	9000050		1		1000
55030	2	509	1	101003		10		1000
55030	3	509	1	101001		10		1000
55030	4	509	1	106004		5		1000
55040	1	509	3	9000050		1		1000
55040	2	509	1	7001		1		1000
55040	3	509	1	8011		100		1000
55040	4	509	1	8511		50		1000
55050	1	509	3	9000050		1		1000
55050	2	509	1	3011		10		1000
55050	3	509	1	1001		1000		1000
55050	4	509	1	8511		50		1000
55060	1	509	3	9000050		1		1000
55060	2	509	1	3012		10		1000
55060	3	509	1	1001		1000		1000
55060	4	509	1	8011		100		1000
55070	1	509	3	9000050		1		1000
55070	2	509	1	1001		1000		1000
55070	3	509	1	8011		100		1000
55070	4	509	1	8511		50		1000
55080	1	509	3	9000050		1		1000
55080	2	509	1	7007		1		1000
55080	3	509	1	3011		10		1000
55080	4	509	1	3012		10		1000
55090	1	509	3	9000050		1		1000
55090	2	509	1	1001		1000		1000
55090	3	509	1	3011		10		1000
55090	4	509	1	8011		100		1000
55100	1	509	3	9000050		1		1000
55100	2	509	1	1001		1000		1000
55100	3	509	1	3012		10		1000
55100	4	509	1	8511		50		1000
55110	1	509	3	9000050		1		1000
55110	2	509	1	1001		1000		1000
55110	3	509	1	8011		100		1000
55110	4	509	1	8511		50		1000
80015	1	126	1	80015		1		1000
80016	1	127	1	80016		1		1000
80017	1	128	1	80017		1		1000
80018	1	129	1	80018		1		1000
89991	1	122	1	89991		1		1000
89992	1	123	1	89992		1		1000
89993	1	124	1	89993		1		1000
89994	1	125	1	89994		1		1000
100001	1	675	1	6030		3		1000
100001	2	675	1	6205		1		1000
111100	1	649	3	9000010		1		1000
111100	2	649	1	1002		1		1000
111100	3	649	1	1001		2000		1000
111100	4	649	1	8011		100		1000
111100	5	649	1	8511		60		1000
111101	1	650	3	9000020		1		1000
111101	2	650	1	1002		1		1000
111101	3	650	1	1001		2000		1000
111101	4	650	1	8011		100		1000
111101	5	650	1	8511		60		1000
111102	1	651	3	9000030		1		1000
111102	2	651	1	1002		1		1000
111102	3	651	1	1001		2000		1000
111102	4	651	1	8011		100		1000
111102	5	651	1	8511		60		1000
111103	1	652	3	9000040		1		1000
111103	2	652	1	1002		2		1000
111103	3	652	1	1001		2000		1000
111103	4	652	1	8011		100		1000
111103	5	652	1	8511		60		1000
111104	1	653	3	9000050		1		1000
111104	2	653	1	1002		2		1000
111104	3	653	1	1001		2500		1000
111104	4	653	1	8011		125		1000
111104	5	653	1	8511		80		1000
111105	1	654	3	9000060		1		1000
111105	2	654	1	1002		2		1000
111105	3	654	1	1001		3000		1000
111105	4	654	1	8011		150		1000
111105	5	654	1	8511		100		1000
112100	1	631	3	9000020		1		1000
112100	2	631	1	1002		1		1000
112100	3	631	1	1001		3000		1000
112100	4	631	1	8011		150		1000
112100	5	631	1	8511		60		1000
112101	1	632	3	9000030		1		1000
112101	2	632	1	1002		1		1000
112101	3	632	1	1001		3000		1000
112101	4	632	1	8011		150		1000
112101	5	632	1	8511		60		1000
112102	1	633	3	9000040		1		1000
112102	2	633	1	1002		1		1000
112102	3	633	1	1001		3000		1000
112102	4	633	1	8011		150		1000
112102	5	633	1	8511		60		1000
112103	1	634	3	9000060		1		1000
112103	2	634	1	1002		2		1000
112103	3	634	1	1001		3000		1000
112103	4	634	1	8011		150		1000
112103	5	634	1	8511		60		1000
112104	1	635	3	9000080		1		1000
112104	2	635	1	1002		2		1000
112104	3	635	1	1001		4000		1000
112104	4	635	1	8011		200		1000
112104	5	635	1	8511		80		1000
112105	1	636	3	9000100		1		1000
112105	2	636	1	1002		2		1000
112105	3	636	1	1001		5000		1000
112105	4	636	1	8011		250		1000
112105	5	636	1	8511		100		1000
112200	1	643	3	9000030		1		1000
112200	2	643	1	1002		2		1000
112200	3	643	1	1001		3000		1000
112200	4	643	1	8011		150		1000
112200	5	643	1	8511		60		1000
112201	1	644	3	9000040		1		1000
112201	2	644	1	1002		2		1000
112201	3	644	1	1001		3000		1000
112201	4	644	1	8011		150		1000
112201	5	644	1	8511		60		1000
112202	1	645	3	9000060		1		1000
112202	2	645	1	1002		2		1000
112202	3	645	1	1001		3000		1000
112202	4	645	1	8011		150		1000
112202	5	645	1	8511		60		1000
112203	1	646	3	9000080		1		1000
112203	2	646	1	1002		3		1000
112203	3	646	1	1001		3000		1000
112203	4	646	1	8011		150		1000
112203	5	646	1	8511		60		1000
112204	1	647	3	9000100		1		1000
112204	2	647	1	1002		3		1000
112204	3	647	1	1001		4000		1000
112204	4	647	1	8011		200		1000
112204	5	647	1	8511		80		1000
112205	1	648	3	9000200		1		1000
112205	2	648	1	1002		4		1000
112205	3	648	1	1001		5000		1000
112205	4	648	1	8011		250		1000
112205	5	648	1	8511		100		1000
121100	1	661	3	9000020		1		1000
121100	2	661	1	1002		1		1000
121100	3	661	1	1001		2500		1000
121100	4	661	1	8011		125		1000
121100	5	661	1	8511		50		1000
121101	1	662	3	9000030		1		1000
121101	2	662	1	1002		1		1000
121101	3	662	1	1001		2500		1000
121101	4	662	1	8011		125		1000
121101	5	662	1	8511		50		1000
121102	1	663	3	9000040		1		1000
121102	2	663	1	1002		1		1000
121102	3	663	1	1001		2500		1000
121102	4	663	1	8011		125		1000
121102	5	663	1	8511		50		1000
121103	1	664	3	9000060		1		1000
121103	2	664	1	1002		2		1000
121103	3	664	1	1001		2500		1000
121103	4	664	1	8011		125		1000
121103	5	664	1	8511		50		1000
121104	1	665	3	9000080		1		1000
121104	2	665	1	1002		2		1000
121104	3	665	1	1001		3000		1000
121104	4	665	1	8011		150		1000
121104	5	665	1	8511		65		1000
121105	1	666	3	9000100		1		1000
121105	2	666	1	1002		2		1000
121105	3	666	1	1001		3500		1000
121105	4	666	1	8011		175		1000
121105	5	666	1	8511		80		1000
121200	1	655	3	9000030		1		1000
121200	2	655	1	1002		2		1000
121200	3	655	1	1001		3000		1000
121200	4	655	1	8011		150		1000
121200	5	655	1	8511		60		1000
121201	1	656	3	9000040		1		1000
121201	2	656	1	1002		2		1000
121201	3	656	1	1001		3000		1000
121201	4	656	1	8011		150		1000
121201	5	656	1	8511		60		1000
121202	1	657	3	9000060		1		1000
121202	2	657	1	1002		2		1000
121202	3	657	1	1001		3000		1000
121202	4	657	1	8011		150		1000
121202	5	657	1	8511		60		1000
121203	1	658	3	9000080		1		1000
121203	2	658	1	1002		3		1000
121203	3	658	1	1001		3000		1000
121203	4	658	1	8011		150		1000
121203	5	658	1	8511		60		1000
121204	1	659	3	9000100		1		1000
121204	2	659	1	1002		3		1000
121204	3	659	1	1001		4000		1000
121204	4	659	1	8011		200		1000
121204	5	659	1	8511		80		1000
121205	1	660	3	9000200		1		1000
121205	2	660	1	1002		4		1000
121205	3	660	1	1001		5000		1000
121205	4	660	1	8011		250		1000
121205	5	660	1	8511		100		1000
122200	1	637	3	9000040		1		1000
122200	2	637	1	1002		3		1000
122200	3	637	1	1001		3500		1000
122200	4	637	1	8011		175		1000
122200	5	637	1	8511		70		1000
122201	1	638	3	9000060		1		1000
122201	2	638	1	1002		3		1000
122201	3	638	1	1001		3500		1000
122201	4	638	1	8011		175		1000
122201	5	638	1	8511		70		1000
122202	1	639	3	9000080		1		1000
122202	2	639	1	1002		3		1000
122202	3	639	1	1001		3500		1000
122202	4	639	1	8011		175		1000
122202	5	639	1	8511		70		1000
122203	1	640	3	9000100		1		1000
122203	2	640	1	1002		4		1000
122203	3	640	1	1001		3500		1000
122203	4	640	1	8011		175		1000
122203	5	640	1	8511		70		1000
122204	1	641	3	9000150		1		1000
122204	2	641	1	1002		4		1000
122204	3	641	1	1001		4500		1000
122204	4	641	1	8011		225		1000
122204	5	641	1	8511		100		1000
122205	1	642	3	9000300		1		1000
122205	2	642	1	1002		5		1000
122205	3	642	1	1001		6000		1000
122205	4	642	1	8011		300		1000
122205	5	642	1	8511		130		1000
131101	1	673	1	7001		2		1000
131101	2	673	1	7007		2		1000
131101	3	673	3	9001500		1		1000
131101	4	673	1	1002		10		1000
131101	5	673	1	1001		25000		1000
131101	6	673	1	8011		750		1000
131101	7	673	1	8511		400		1000
131101	10	673	1	110		1		1000
131101	11	673	1	111		1		1000
131102	1	674	1	7001		1		1000
131102	2	674	1	7007		1		1000
131102	3	674	3	9001000		1		1000
131102	4	674	1	1002		5		1000
131102	5	674	1	1001		15000		1000
131102	6	674	1	8011		500		1000
131102	7	674	1	8511		250		1000
131102	11	674	1	111		1		1000
131111	1	671	1	970609		1		1000
131111	2	671	1	970610		1		1000
131111	3	671	1	970611		1		1000
131112	1	672	1	970610		1		1000
131112	2	672	1	970611		1		1000
131201	1	671	1	7001		3		1000
131201	2	671	1	7007		3		1000
131201	3	671	3	9002000		1		1000
131201	4	671	1	1002		20		1000
131201	5	671	1	1001		35000		1000
131201	6	671	1	8011		1500		1000
131201	7	671	1	8511		750		1000
131201	9	671	1	109		1		1000
131201	10	671	1	110		1		1000
131201	11	671	1	111		1		1000
131202	1	672	1	7001		2		1000
131202	2	672	1	7007		2		1000
131202	3	672	3	9001500		1		1000
131202	4	672	1	1002		10		1000
131202	5	672	1	1001		25000		1000
131202	6	672	1	8011		750		1000
131202	7	672	1	8511		400		1000
131202	10	672	1	110		1		1000
131202	11	672	1	111		1		1000
131211	1	673	1	970610		1		1000
131211	2	673	1	970611		1		1000
131212	1	674	1	970611		1		1000
132101	1	669	1	7001		3		1000
132101	2	669	1	7007		3		1000
132101	3	669	3	9002500		1		1000
132101	4	669	1	1002		20		1000
132101	5	669	1	1001		35000		1000
132101	6	669	1	8011		1500		1000
132101	7	669	1	8511		750		1000
132101	9	669	1	109		1		1000
132101	10	669	1	110		1		1000
132101	11	669	1	111		1		1000
132102	1	670	1	7001		2		1000
132102	2	670	1	7007		2		1000
132102	3	670	3	9001500		1		1000
132102	4	670	1	1002		10		1000
132102	5	670	1	1001		25000		1000
132102	6	670	1	8011		750		1000
132102	7	670	1	8511		375		1000
132102	10	670	1	110		1		1000
132102	11	670	1	111		1		1000
132111	1	667	1	970608		1		1000
132111	2	667	1	970609		1		1000
132111	3	667	1	970610		1		1000
132111	4	667	1	970611		1		1000
132112	1	668	1	970609		1		1000
132112	2	668	1	970610		1		1000
132112	3	668	1	970611		1		1000
132201	1	667	1	7001		5		1000
132201	2	667	1	7007		5		1000
132201	3	667	3	9005000		1		1000
132201	4	667	1	1002		30		1000
132201	5	667	1	1001		50000		1000
132201	6	667	1	8011		2000		1000
132201	7	667	1	8511		1000		1000
132201	8	667	1	108		1		1000
132201	9	667	1	109		1		1000
132201	10	667	1	110		1		1000
132201	11	667	1	111		1		1000
132202	1	668	1	7001		3		1000
132202	2	668	1	7007		3		1000
132202	3	668	3	9003000		1		1000
132202	4	668	1	1002		20		1000
132202	5	668	1	1001		30000		1000
132202	6	668	1	8011		1000		1000
132202	7	668	1	8511		500		1000
132202	9	668	1	109		1		1000
132202	10	668	1	110		1		1000
132202	11	668	1	111		1		1000
132211	1	669	1	970609		1		1000
132211	2	669	1	970610		1		1000
132211	3	669	1	970611		1		1000
132212	1	670	1	970610		1		1000
132212	2	670	1	970611		1		1000
200002	1	465	3	9000100		1		1000
200002	2	465	1	1012		500		1000
200003	1	465	3	9000100		1		1000
200003	2	465	1	1012		1000		1000
200004	1	465	3	9000200		1		1000
200004	2	465	1	1012		1500		1000
200005	1	465	3	9000200		1		1000
200005	2	465	1	1012		1500		1000
200006	1	465	3	9000200		1		1000
200006	2	465	1	1012		1500		1000
200007	1	465	3	9000200		1		1000
200007	2	465	1	1012		2000		1000
200008	1	465	3	9000300		1		1000
200008	2	465	1	1012		2000		1000
200009	1	465	3	9000300		1		1000
200009	2	465	1	1012		2000		1000
200010	1	465	3	9000300		1		1000
200010	2	465	1	1012		2000		1000
200011	1	465	3	9000300		1		1000
200011	2	465	1	1012		2500		1000
200012	1	465	3	9000400		1		1000
200012	2	465	1	1012		2500		1000
200013	1	465	3	9000400		1		1000
200013	2	465	1	1012		2500		1000
200014	1	465	3	9000400		1		1000
200014	2	465	1	1012		2500		1000
200015	1	465	3	9000500		1		1000
200015	2	465	1	1012		2500		1000
200016	1	465	3	9000500		1		1000
200016	2	465	1	1012		3000		1000
200017	1	465	3	9000500		1		1000
200017	2	465	1	1012		3000		1000
200018	1	465	3	9000500		1		1000
200018	2	465	1	1012		3000		1000
200019	1	465	3	9000500		1		1000
200019	2	465	1	1012		3000		1000
200020	1	465	3	9000500		1		1000
200020	2	465	1	1012		3000		1000
200021	1	465	3	9000600		1		1000
200021	2	465	1	1012		3000		1000
200022	1	465	3	9000600		1		1000
200022	2	465	1	1012		3500		1000
200023	1	465	3	9000600		1		1000
200023	2	465	1	1012		3500		1000
200024	1	465	3	9000600		1		1000
200024	2	465	1	1012		3500		1000
200025	1	465	3	9000600		1		1000
200025	2	465	1	1012		3500		1000
200026	1	465	3	9000600		1		1000
200026	2	465	1	1012		3500		1000
200027	1	465	3	9001000		1		1000
200027	2	465	1	1012		3500		1000
200028	1	465	3	9001000		1		1000
200028	2	465	1	1012		3500		1000
200029	1	465	3	9001000		1		1000
200029	2	465	1	1012		3500		1000
200030	1	465	3	9001000		1		1000
200030	2	465	1	1012		3500		1000
200120	1	566	3	9000600		1		1000
200120	2	566	1	1012		500		1000
200130	1	568	3	9001000		1		1000
200130	2	568	1	1012		1000		1000
200140	1	571	3	7201400		1		1000
200140	2	571	1	1012		1500		1000
200150	1	575	3	9002000		1		1000
200150	2	575	1	1012		2000		1000
200160	1	579	3	9003000		1		1000
200160	2	579	1	1012		2500		1000
200240	1	572	3	9000200		1		1000
200240	2	572	1	1012		1500		1000
200250	1	576	3	9000300		1		1000
200250	2	576	1	1012		2000		1000
200260	1	580	3	9000400		1		1000
200260	2	580	1	1012		2500		1000
200310	1	565	1	1012		250		1000
200320	1	567	3	9000050		1		1000
200320	2	567	1	1012		500		1000
200330	1	569	3	9000100		1		1000
200330	2	569	1	1012		1000		1000
200340	1	573	3	9000200		1		1000
200340	2	573	1	1012		1500		1000
200350	1	577	3	9000300		1		1000
200350	2	577	1	1012		2000		1000
200360	1	581	3	9000500		1		1000
200360	2	581	1	1012		2500		1000
200430	1	570	3	9000100		1		1000
200430	2	570	1	1012		1000		1000
200440	1	574	3	9000200		1		1000
200440	2	574	1	1012		1500		1000
200450	1	578	3	9000300		1		1000
200450	2	578	1	1012		2000		1000
201000	1	560	1	8511		22		1000
201000	2	560	1	1001		154		1000
202000	1	561	1	8511		17		1000
202000	2	561	1	1001		119		1000
203000	1	562	3	9000005		1	200	1000
203000	2	562	1	1012		10	800	1000
204000	1	563	1	1012		110		1000
205000	1	564	1	1012		85		1000
300000	1	457	1	3050171		1	1	1000
300000	2	457	1	3050172		1	1	1000
300000	3	457	1	3050173		1	1	1000
300000	4	457	1	3050174		1	1	1000
300000	5	457	1	3050175		1	1	1000
300001	1	457	1	3010271		1	25	1000
300001	2	457	1	3010272		1	25	1000
300001	3	457	1	3010273		1	25	1000
300001	4	457	1	3010274		1	25	1000
300001	5	457	1	3010275		1	25	1000
300001	6	457	1	3010276		1	25	1000
300001	7	457	1	3010277		1	25	1000
300001	8	457	1	3010278		1	25	1000
300001	9	457	1	3010279		1	25	1000
300001	10	457	1	3010381		1	25	1000
300001	11	457	1	3010382		1	25	1000
300001	12	457	1	3010383		1	25	1000
300001	13	457	1	3010384		1	25	1000
300001	14	457	1	3010385		1	25	1000
300001	15	457	1	3010386		1	25	1000
300001	16	457	1	3010387		1	25	1000
300001	17	457	1	3010388		1	25	1000
300001	18	457	1	3010389		1	25	1000
300001	19	457	1	3010391		1	25	1000
300001	20	457	1	3010392		1	25	1000
300001	21	457	1	3010393		1	25	1000
300001	22	457	1	3010394		1	25	1000
300001	23	457	1	3010395		1	25	1000
300001	24	457	1	3010396		1	25	1000
300001	25	457	1	3010397		1	25	1000
300001	26	457	1	3010398		1	25	1000
300001	27	457	1	3010399		1	25	1000
300001	28	457	1	3050131		1	90	1000
300001	29	457	1	3050132		1	90	1000
300001	30	457	1	3050133		1	90	1000
