id	name	name_text_id	type	tutorial	x	y	information	information_text_id	character_id	clothes_id	model_id	can_skip	can_continue	max_continue	play_condition	chapter_id	unlock_stage_id	secret_unlock_type	secret_member_id	secret_unlock_condition	rank_score_s	rank_score_a	rank_score_b	rank_score_c	rank_score_d	firstclear_reward_id	rank_s_reward_id	clear_reward_id	drop_reward1_id	drop_reward2_id	drop_reward3_id	exp	card_exp	ep_coefficient	publish_date	open_date	close_date
101324	ステージ24	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101323				71000	66000	62000	57000	52000	100101103	200101103	300101124	400101324	500101324	600101324	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101325	ステージ25	1					20手以内に目標を達成しよう！	1	11	1	1	1				1013	101324				60000	56000	52000	48000	44000	100101103	200101103	300101125	400101325	500101325	600101325	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101326	ステージ26	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101325				66000	61000	57000	52000	48000	100101103	200101103	300101126	400101326	500101326	600101326	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101327	ステージ27	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101326				71000	66000	62000	57000	52000	100101103	200101103	300101127	400101327	500101327	600101327	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101328	ステージ28	1					60秒以内に目標を達成しよう！	1	11	1	1	1				1013	101327				49000	46000	42000	39000	36000	100101103	200101103	300101128	400101328	500101328	600101328	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101329	ステージ29	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101328				71000	66000	62000	57000	52000	100101103	200101103	300101129	400101329	500101329	600101329	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101330	ステージ30	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101329				71000	66000	62000	57000	52000	100101103	200101103	300101130	400101330	500101330	600101330	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101331	ステージ31	1					20手以内に目標を達成しよう！	1	11	1	1	1				1013	101330				71000	66000	62000	57000	52000	100101103	200101103	300101131	400101331	500101331	600101331	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101332	ステージ32	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101331				71000	66000	62000	57000	52000	100101103	200101103	300101132	400101332	500101332	600101332	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101333	ステージ33	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101332				66000	61000	57000	52000	48000	100101103	200101103	300101133	400101333	500101333	600101333	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101334	ステージ34	1					20手以内に目標を達成しよう！	1	11	1	1	1				1013	101333				55000	51000	47000	43000	40000	100101103	200101103	300101134	400101334	500101334	600101334	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101335	ステージ35	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101334				71000	66000	62000	57000	52000	100101103	200101103	300101135	400101335	500101335	600101335	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101336	ステージ36	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101335				71000	66000	62000	57000	52000	100101103	200101103	300101136	400101336	500101336	600101336	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101337	ステージ37	1					20手以内に目標を達成しよう！	1	11	1	1	1				1013	101336				55000	51000	47000	43000	40000	100101103	200101103	300101137	400101337	500101337	600101337	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101338	ステージ38	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101337				71000	66000	62000	57000	52000	100101103	200101103	300101138	400101338	500101338	600101338	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101339	ステージ39	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101338				71000	66000	62000	57000	52000	100101103	200101103	300101139	400101339	500101339	600101339	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
101340	ステージ40	1					25手以内に目標を達成しよう！	1	11	1	1	1				1013	101339				55000	51000	47000	43000	40000	100101103	200101103	300101140	400101340	500101340	600101340	81	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102101	ステージ1	1		9			20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	101140				55000	47000	39000	30000	22000	100101101	200101101	300102101	400102101	500102101	600102101	63	15		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102102	ステージ2	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102101				32000	27000	23000	18000	13000	100101101	200101101	300102102	400102102	500102102	600102102	63	15		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102103	ステージ3	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102102				55000	47000	39000	30000	22000	100101101	200101101	300102103	400102103	500102103	600102103	64	16		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102104	ステージ4	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102103				42000	36000	30000	23000	17000	100101101	200101101	300102104	400102104	500102104	600102104	64	16		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102105	ステージ5	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102104				42000	36000	30000	23000	17000	100101101	200101101	300102105	400102105	500102105	600102105	65	16		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102106	ステージ6	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102105				40000	34000	28000	22000	16000	100101101	200101101	300102106	400102106	500102106	600102106	66	17		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102107	ステージ7	1		10			20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102106				60000	51000	42000	33000	24000	100101101	200101101	300102107	400102107	500102107	600102107	66	17		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102108	ステージ8	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102107				37000	32000	26000	20000	15000	100101101	200101101	300102108	400102108	500102108	600102108	67	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102109	ステージ9	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102108				35000	30000	24000	19000	14000	100101101	200101101	300102109	400102109	500102109	600102109	68	18		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102110	ステージ10	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102109				32000	27000	23000	18000	13000	100101101	200101101	300102110	400102110	500102110	600102110	68	19		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102111	ステージ11	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102110				50000	42000	35000	27000	20000	100101101	200101101	300102111	400102111	500102111	600102111	69	19		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102112	ステージ12	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102111				32000	27000	23000	18000	13000	100101101	200101101	300102112	400102112	500102112	600102112	69	20		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102113	ステージ13	1		11			15手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102112				52000	45000	37000	29000	21000	100101101	200101101	300102113	400102113	500102113	600102113	70	20		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102114	ステージ14	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102113				42000	36000	30000	23000	17000	100101101	200101101	300102114	400102114	500102114	600102114	71	21		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102115	ステージ15	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102114				47000	40000	33000	26000	19000	100101101	200101101	300102115	400102115	500102115	600102115	71	21		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102116	ステージ16	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102115				40000	34000	28000	22000	16000	100101101	200101101	300102116	400102116	500102116	600102116	72	22		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102117	ステージ17	1					60秒以内に目標を達成しよう！	1	11	1	1	1	1			1021	102116				55000	47000	39000	30000	22000	100101101	200101101	300102117	400102117	500102117	600102117	73	22		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102118	ステージ18	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102117				37000	32000	26000	20000	15000	100101101	200101101	300102118	400102118	500102118	600102118	73	23		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102119	ステージ19	1					15手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102118				52000	45000	37000	29000	21000	100101101	200101101	300102119	400102119	500102119	600102119	74	23		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102120	ステージ20	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102119				32000	27000	23000	18000	13000	100101101	200101101	300102120	400102120	500102120	600102120	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102121	ステージ21	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102120				40000	34000	28000	22000	16000	100101101	200101101	300102121	400102121	500102121	600102121	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102122	ステージ22	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102121				32000	27000	23000	18000	13000	100101101	200101101	300102122	400102122	500102122	600102122	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102123	ステージ23	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102122				52000	45000	37000	29000	21000	100101101	200101101	300102123	400102123	500102123	600102123	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102124	ステージ24	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102123				42000	36000	30000	23000	17000	100101101	200101101	300102124	400102124	500102124	600102124	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102125	ステージ25	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102124				57000	49000	40000	32000	23000	100101101	200101101	300102125	400102125	500102125	600102125	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102126	ステージ26	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102125				40000	34000	28000	22000	16000	100101101	200101101	300102126	400102126	500102126	600102126	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102127	ステージ27	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102126				45000	38000	31000	25000	18000	100101101	200101101	300102127	400102127	500102127	600102127	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102128	ステージ28	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102127				37000	32000	26000	20000	15000	100101101	200101101	300102128	400102128	500102128	600102128	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102129	ステージ29	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102128				72000	62000	51000	40000	29000	100101101	200101101	300102129	400102129	500102129	600102129	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102130	ステージ30	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102129				32000	27000	23000	18000	13000	100101101	200101101	300102130	400102130	500102130	600102130	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102131	ステージ31	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102130				60000	51000	42000	33000	24000	100101101	200101101	300102131	400102131	500102131	600102131	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102132	ステージ32	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102131				32000	27000	23000	18000	13000	100101101	200101101	300102132	400102132	500102132	600102132	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102133	ステージ33	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102132				47000	40000	33000	26000	19000	100101101	200101101	300102133	400102133	500102133	600102133	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102134	ステージ34	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102133				42000	36000	30000	23000	17000	100101101	200101101	300102134	400102134	500102134	600102134	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102135	ステージ35	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102134				62000	53000	44000	34000	25000	100101101	200101101	300102135	400102135	500102135	600102135	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102136	ステージ36	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102135				40000	34000	28000	22000	16000	100101101	200101101	300102136	400102136	500102136	600102136	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102137	ステージ37	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102136				22000	19000	15000	12000	9000	100101101	200101101	300102137	400102137	500102137	600102137	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102138	ステージ38	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102137				37000	32000	26000	20000	15000	100101101	200101101	300102138	400102138	500102138	600102138	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102139	ステージ39	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102138				32000	27000	23000	18000	13000	100101101	200101101	300102139	400102139	500102139	600102139	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102140	ステージ40	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1021	102139				47000	40000	33000	26000	19000	100101101	200101101	300102140	400102140	500102140	600102140	74	24		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102201	ステージ1	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1022					88000	80000	72000	63000	55000	100101102	200101102	300102101	400102201	500102201	600102201	69	16		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102202	ステージ2	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1022	102201				52000	47000	42000	37000	32000	100101102	200101102	300102102	400102202	500102202	600102202	69	17		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102203	ステージ3	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1022	102202				88000	80000	72000	63000	55000	100101102	200101102	300102103	400102203	500102203	600102203	69	17		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102204	ステージ4	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1022	102203				68000	61000	55000	49000	42000	100101102	200101102	300102104	400102204	500102204	600102204	69	17		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102205	ステージ5	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1022	102204				68000	61000	55000	49000	42000	100101102	200101102	300102105	400102205	500102205	600102205	69	17		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102206	ステージ6	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1022	102205				64000	58000	52000	46000	40000	100101102	200101102	300102106	400102206	500102206	600102206	69	17		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102207	ステージ7	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1022	102206				96000	87000	78000	69000	60000	100101102	200101102	300102107	400102207	500102207	600102207	69	17		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102208	ステージ8	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1022	102207				60000	54000	49000	43000	37000	100101102	200101102	300102108	400102208	500102208	600102208	69	17		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102209	ステージ9	1					20手以内に目標を達成しよう！	1	11	1	1	1	1			1022	102208				56000	51000	45000	40000	35000	100101102	200101102	300102109	400102209	500102209	600102209	69	17		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
102210	ステージ10	1					30手以内に目標を達成しよう！	1	11	1	1	1	1			1022	102209				52000	47000	42000	37000	32000	100101102	200101102	300102110	400102210	500102210	600102210	69	17		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
