id	type	rarity	sort_id	gear_text_id	description_text_id	size	layout_size	color	category	sub_category	layout_category	layout_sub_category	stack_type	stack_capacity	relation_category	relation_sub_category	cost	max_quantity	prefab_name	icon_resource_id	is_small	is_ground	is_hand	is_special	default_angle	default_scale	sound_type	camera_type	book_growth_reward_group_id
85090982	1	2	1	10981	20981	1	2	2	7	3	14	1	1				5	99	85090982	23090982		1			15	1.0			112
85090983	1	2	1	10982	20982	1	2	3	7	3	14	1	1				5	99	85090983	23090983		1			15	1.0			112
85090984	1	2	1	10983	20983	1	2	4	7	3	14	1	1				5	99	85090984	23090984		1			15	1.0			112
85090985	1	2	1	10984	20984	1	2	5	7	3	14	1	1				5	99	85090985	23090985		1			15	1.0			112
85090986	1	2	1	10985	20985	1	2	6	7	3	14	1	1				5	99	85090986	23090986		1			15	1.0			112
85090987	1	2	1	10986	20986	1	2	7	7	3	14	1	1				5	99	85090987	23090987		1			15	1.0			112
85090988	1	2	1	10987	20987	1	2	9	7	3	14	1	1				5	99	85090988	23090988		1			15	1.0			112
85090989	1	2	1	10988	20988	1	2	8	7	3	14	1	1				5	99	85090989	23090989		1			15	1.0			112
85090990	1	2	1	10989	20989	1	2	10	7	3	14	1	1				5	99	85090990	23090990		1			15	1.0			112
85090991	1	2	1	10990	20990	1	2	1	7	3	14	1	1				5	99	85090991	23090991		1			15	1.0			112
85090992	1	2	1	10991	20991	1	2	2	7	3	14	1	1				5	99	85090992	23090992		1			15	1.0			112
85090993	1	2	1	10992	20992	1	2	3	7	3	14	1	1				5	99	85090993	23090993		1			15	1.0			112
85090994	1	2	1	10993	20993	1	2	4	7	3	14	1	1				5	99	85090994	23090994		1			15	1.0			112
85090995	1	2	1	10994	20994	1	2	5	7	3	14	1	1				5	99	85090995	23090995		1			15	1.0			112
85090996	1	2	1	10995	20995	1	2	6	7	3	14	1	1				5	99	85090996	23090996		1			15	1.0			112
85090997	1	2	1	10996	20996	1	2	7	7	3	14	1	1				5	99	85090997	23090997		1			15	1.0			112
85090998	1	2	1	10997	20997	1	2	9	7	3	14	1	1				5	99	85090998	23090998		1			15	1.0			112
85090999	1	2	1	10998	20998	1	2	8	7	3	14	1	1				5	99	85090999	23090999		1			15	1.0			112
85091000	1	3	1	10999	20999	2	3	10	7	3	14	1	1				8	99	85091000	23091000		1			15	1.0			113
85091001	1	3	1	11000	21000	2	3	1	7	3	14	1	1				8	99	85091001	23091001		1			15	1.0			113
85091002	1	3	1	11001	21001	2	3	2	7	3	14	1	1				8	99	85091002	23091002		1			15	1.0			113
85091003	1	3	1	11002	21002	2	3	3	7	3	14	1	1				8	99	85091003	23091003		1			15	1.0			113
85091004	1	3	1	11003	21003	2	3	4	7	3	14	1	1				8	99	85091004	23091004		1			15	1.0			113
85091005	1	3	1	11004	21004	2	3	5	7	3	14	1	1				8	99	85091005	23091005		1			15	1.0			113
85091006	1	3	1	11005	21005	2	3	6	7	3	14	1	1				8	99	85091006	23091006		1			15	1.0			113
85091007	1	3	1	11006	21006	2	3	7	7	3	14	1	1				8	99	85091007	23091007		1			15	1.0			113
85091008	1	3	1	11007	21007	2	3	9	7	3	14	1	1				8	99	85091008	23091008		1			15	1.0			113
85091009	1	3	1	11008	21008	2	3	8	7	3	14	1	1				8	99	85091009	23091009		1			15	1.0			113
85091010	1	2	1	11009	21009	1	2	10	7	3	14	1	1				5	99	85091010	23091010	1	1			15	1.0			112
85091011	1	2	1	11010	21010	1	2	1	7	3	14	1	1				5	99	85091011	23091011	1	1			15	1.0			112
85091012	1	2	1	11011	21011	1	2	2	7	3	14	1	1				5	99	85091012	23091012	1	1			15	1.0			112
85091013	1	2	1	11012	21012	1	2	3	7	3	14	1	1				5	99	85091013	23091013	1	1			15	1.0			112
85091014	1	2	1	11013	21013	1	2	4	7	3	14	1	1				5	99	85091014	23091014	1	1			15	1.0			112
85091015	1	2	1	11014	21014	1	2	5	7	3	14	1	1				5	99	85091015	23091015	1	1			15	1.0			112
85091016	1	2	1	11015	21015	1	2	6	7	3	14	1	1				5	99	85091016	23091016	1	1			15	1.0			112
85091017	1	2	1	11016	21016	1	2	7	7	3	14	1	1				5	99	85091017	23091017	1	1			15	1.0			112
85091018	1	2	1	11017	21017	1	2	9	7	3	14	1	1				5	99	85091018	23091018	1	1			15	1.0			112
85091019	1	2	1	11018	21018	1	2	8	7	3	14	1	1				5	99	85091019	23091019	1	1			15	1.0			112
85091020	1	2	1	11019	21019	2	3	10	7	3	14	1	1				8	99	85091020	23091020		1			15	1.0			112
85091021	1	2	1	11020	21020	2	3	1	7	3	14	1	1				8	99	85091021	23091021		1			15	1.0			112
85091022	1	2	1	11021	21021	2	3	2	7	3	14	1	1				8	99	85091022	23091022		1			15	1.0			112
85091023	1	2	1	11022	21022	2	3	3	7	3	14	1	1				8	99	85091023	23091023		1			15	1.0			112
85091024	1	2	1	11023	21023	2	3	4	7	3	14	1	1				8	99	85091024	23091024		1			15	1.0			112
85091025	1	2	1	11024	21024	2	3	5	7	3	14	1	1				8	99	85091025	23091025		1			15	1.0			112
85091026	1	2	1	11025	21025	2	3	6	7	3	14	1	1				8	99	85091026	23091026		1			15	1.0			112
85091027	1	2	1	11026	21026	2	3	7	7	3	14	1	1				8	99	85091027	23091027		1			15	1.0			112
85091028	1	2	1	11027	21027	2	3	9	7	3	14	1	1				8	99	85091028	23091028		1			15	1.0			112
85091029	1	2	1	11028	21028	2	3	8	7	3	14	1	1				8	99	85091029	23091029		1			15	1.0			112
85091090	1	1	1	11029	21029	2	3	10	7	6	5	1	1				8	99	85091090	23091090		1			15	1.0			111
85091360	1	1	1	11030	21030	2	3	10	6	1	12	3	1				8	99	85091360	23091360		1			15	1.0			111
85091370	1	1	1	11031	21031	2	3	2	6	1	12	3	1				8	99	85091370	23091370		1			15	1.0			111
85091380	1	1	1	11032	21032	1	1	8	7	4	14	1	1				2	99	85091380	23091380	1	1			15	1.0			111
85091390	1	2	1	11128	21131	2	2	10	7	4	12	1	1				5	99	85091390	23091390		1			15	1.0			112
85091400	1	2	1	11129	21132	2	1	10	7	6	14	1	1				2	99	85091400	23091400	1	1			15	1.0			112
85091540	1	1	1	11033	21033	1	1	10	7	6	14	2	1				2	99	85091540	23091540	1	1			15	1.0			111
85091541	1	1	1	11034	21034	1	1	10	7	6	14	2	1				2	99	85091541	23091541	1	1			15	1.0			111
85091542	1	1	1	11035	21035	1	1	10	7	6	14	2	1				2	99	85091542	23091542	1	1			15	1.0			111
85091543	1	1	1	11036	21036	1	1	10	7	6	14	2	1				2	99	85091543	23091543	1	1			15	1.0			111
85091544	1	1	1	11037	21037	1	1	10	7	6	14	2	1				2	99	85091544	23091544	1	1			15	1.0			111
85091545	1	1	1	11038	21038	1	1	10	7	6	14	2	1				2	99	85091545	23091545	1	1			15	1.0			111
85091546	1	1	1	11039	21039	1	1	10	7	6	14	2	1				2	99	85091546	23091546	1	1			15	1.0			111
85091547	1	1	1	11040	21040	1	1	10	7	6	14	2	1				2	99	85091547	23091547	1	1			15	1.0			111
85091670	1	3	1	11130	21133	3	4	10	7	6	14	1	1				15	99	85091670	23091670		1			15	1.0			113
85091671	1	3	1	11131	21134	3	4	10	7	6	14	1	1				15	99	85091671	23091671		1			15	1.0			116
85091710	1	3	1	11139	21142	1	1	10	7	6	12	5	1				2	99	85091710	23091710		1			15	1.0			113
85091720	1	2	1	11140	21143	1	1	10	7	6	14	1	1				2	99	85091720	23091720	1	1			15	1.0			112
85091721	1	2	1	11141	21144	1	1	10	7	6	14	1	1				2	99	85091721	23091721	1	1			15	1.0			115
85091730	1	3	1	11142	21145	2	4	10	7	6	14	1	1				15	99	85091730	23091730		1			15	1.0			113
85091740	1	2	1	11143	21146	1	1	10	7	6	14	1	1				2	99	85091740	23091740	1	1			15	1.0			112
85091741	1	2	1	11144	21147	1	1	10	7	6	14	1	1				2	99	85091741	23091741	1	1			15	1.0			116
85091760	1	2	1	11157	21160	1	1	10	7	6	14	1	1				2	99	85091760	23091760	1	1			30	1.0			112
85091761	1	2	1	11158	21161	1	1	2	7	6	14	1	1				2	99	85091761	23091761	1	1			30	1.0			115
85091810	1	3	1	11153	21156	1	1	10	7	6	12	7	1				2	99	85091810	23091810		1			30	1.0			113
85091811	1	3	1	11154	21157	1	1	2	7	6	12	7	1				2	99	85091811	23091811		1			30	1.0			116
85091830	1	3	1	11155	21158	1	1	10	7	6	12	8	1				2	99	85091830	23091830		1			30	1.0			113
85091831	1	3	1	11156	21159	1	1	10	7	6	12	8	1				2	99	85091831	23091831		1			30	1.0			116
85091850	1	3	1	11151	21154	1	1	10	7	6	12	6	1				2	99	85091850	23091850	1	1			30	1.0			113
85091851	1	3	1	11152	21155	1	1	10	7	6	12	6	1				2	99	85091851	23091851	1	1			30	1.0			116
86010010	1	1	1	11094	21094	1	1	1	10	1	16	1					2	99	86010010	29010010					30	1.0			121
86010020	1	1	1	11095	21095	1	1	1	10	1	16	1					2	99	86010020	29010020					30	1.0			121
86010030	1	1	1	11096	21096	1	1	1	10	1	16	1					2	99	86010030	29010030					30	1.0			121
86010040	1	1	1	11097	21097	1	1	1	10	1	16	1					2	99	86010040	29010040					30	1.0			121
86020010	1	1	1	11098	21098	1	1	1	10	1	16	2					2	99	86020010	29020010					30	1.0			121
86020020	1	1	1	11099	21099	1	1	1	10	1	16	2					2	99	86020020	29020020					30	1.0			121
86020030	1	1	1	11100	21100	1	1	1	10	1	16	2					2	99	86020030	29020030					30	1.0			121
86020040	1	1	1	11101	21101	1	1	1	10	1	16	2					2	99	86020040	29020040					30	1.0			121
86020050	1	1	1	11102	21102	1	1	1	10	1	16	2					2	99	86020050	29020050					30	1.0			121
86020060	1	1	1	11103	21103	1	1	1	10	1	16	2					2	99	86020060	29020060					30	1.0			121
86020070	1	1	1	11100	21104	1	1	1	10	1	16	2					2	99	86020070	29020070					30	1.0			121
86020080	1	1	1	11104	21105	1	1	1	10	1	16	2					2	99	86020080	29020080					30	1.0			121
86020090	1	1	1	11105	21106	1	1	1	10	1	16	2					2	99	86020090	29020090					30	1.0			121
86020100	1	1	1	11106	21107	1	1	1	10	1	16	2					2	99	86020100	29020100					30	1.0			121
86020110	1	1	1	11107	21108	1	1	1	10	1	16	2					2	99	86020110	29020110					30	1.0			121
86020120	1	1	1	11108	21109	1	1	1	10	1	16	2					2	99	86020120	29020120					30	1.0			121
86020130	1	1	1	11099	21110	1	1	1	10	1	16	2					2	99	86020130	29020130					30	1.0			121
86020140	1	1	1	11109	21111	1	1	1	10	1	16	2					2	99	86020140	29020140					30	1.0			121
86020150	1	1	1	11110	21112	1	1	1	10	1	16	2					2	99	86020150	29020150					30	1.0			121
86020160	1	1	1	11111	21113	1	1	1	10	1	16	2					2	99	86020160	29020160					30	1.0			121
86020170	1	1	1	11112	21114	1	1	1	10	1	16	2					2	99	86020170	29020170					30	1.0			121
86020180	1	1	1	11113	21115	1	1	1	10	1	16	2					2	99	86020180	29020180					30	1.0			121
86020190	1	1	1	11114	21116	1	1	1	10	1	16	2					2	99	86020190	29020190					30	1.0			121
86020200	1	1	1	11115	21117	1	1	1	10	1	16	2					2	99	86020200	29020200					30	1.0			121
86020210	1	1	1	11106	21118	1	1	1	10	1	16	2					2	99	86020210	29020210					30	1.0			121
86020220	1	1	1	11116	21119	1	1	1	10	1	16	2					2	99	86020220	29020220					30	1.0			121
86020230	1	1	1	11117	21120	1	1	1	10	1	16	2					2	99	86020230	29020230					30	1.0			121
86020240	1	1	1	11118	21121	1	1	1	10	1	16	2					2	99	86020240	29020240					30	1.0			121
86020250	1	1	1	11119	21122	1	1	1	10	1	16	2					2	99	86020250	29020250					30	1.0			121
86020260	1	1	1	11120	21123	1	1	1	10	1	16	2					2	99	86020260	29020260					30	1.0			121
86020270	1	1	1	11121	21124	1	1	1	10	1	16	2					2	99	86020270	29020270					30	1.0			121
87010010	2	1	1	11041	21041	1	1	10	8	1	13	1	1				2	99	87010010	24010010	1	1			30	1.0			121
87010020	2	2	1	11042	21042	1	1	10	8	1	13	3	1				2	99	87010020	24010020	1	1			30	1.0			122
87010030	2	2	1	11043	21043	1	1	10	8	1	13	3	1				2	99	87010030	24010030	1	1			30	1.0			122
87010040	2	2	1	11044	21044	1	1	10	8	1	13	2	1				2	99	87010040	24010040	1	1			30	1.0			122
87010050	2	2	1	11045	21045	1	1	10	8	1	13	3	1				2	99	87010050	24010050	1	1			30	1.0			122
87010060	2	1	1	11046	21046	1	1	10	8	1	13	3	1				2	99	87010060	24010060	1	1			30	1.0			121
87010080	2	1	1	11047	21047	1	1	10	8	1	13	3	1				2	99	87010080	24010080	1	1			30	1.0			121
87010090	2	1	1	11048	21048	1	1	10	8	1	13	1	1				2	99	87010090	24010090	1	1			30	1.0			121
87020010	2	1	1	11049	21049	1	1	10	8	1	13	3	1				2	99	87020010	24020010	1	1			30	1.0			121
87020020	2	2	1	11050	21050	1	1	10	8	1	13	3	1				2	99	87020020	24020020	1	1			30	1.0			122
87020030	2	2	1	11051	21051	1	1	10	8	1	13	2	1				2	99	87020030	24020030	1	1			30	1.0			122
87020040	2	3	1	11052	21052	1	1	10	8	1	13	2	1				2	99	87020040	24020040	1	1			30	1.0			123
87020050	2	2	1	11053	21053	1	1	10	8	1	13	2	1				2	99	87020050	24020050	1	1			30	1.0			122
87020060	2	2	1	11054	21054	1	1	10	8	1	13	3	1				2	99	87020060	24020060	1	1			30	1.0			122
87020070	2	2	1	11055	21055	1	1	10	8	1	13	1	1				2	99	87020070	24020070	1	1			30	1.0			122
87020080	2	2	1	11132	21135	1	1	10	8	1	13	1	1				2	99	87020080	24020080	1	1			30	1.0		52	122
87020090	2	3	1	11145	21148	1	1	10	8	1	13	1	1				2	99	87020090	24020090	1	1			30	1.0			123
87020100	2	2	1	11163	21166	1	1	10	8	6	13	1	1				2	99	87020100	24020100	1	1			30	1.0			122
87020101	2	2	1	11164	21167	1	1	10	8	6	13	1	1				2	99	87020101	24020101	1	1			30	1.0			125
87030010	2	1	1	11056	21056	1	1	10	8	2	13	3	1				2	99	87030010	24030010	1	1			30	1.0			121
87030020	2	1	1	11057	21057	1	1	10	8	2	13	3	1				2	99	87030020	24030020	1	1			30	1.0			121
87030030	2	1	1	11058	21058	1	1	10	8	2	13	3	1				2	99	87030030	24030030	1	1			30	1.0			121
87030040	2	1	1	11059	21059	1	1	10	8	2	13	3	1				2	99	87030040	24030040	1	1			30	1.0			121
87030050	2	1	1	11060	21060	1	1	10	8	2	13	3	1				2	99	87030050	24030050	1	1			30	1.0			121
87030060	2	1	1	11061	21061	1	1	10	8	2	13	3	1				2	99	87030060	24030060	1	1			30	1.0			121
87030070	2	2	1	11062	21062	1	1	10	8	2	13	3	1				2	99	87030070	24030070	1	1			30	1.0			122
87030080	2	2	1	11063	21063	1	1	10	8	2	13	3	1				2	99	87030080	24030080	1	1			30	1.0			122
87030110	2	3	1	11165	21168	1	1	10	8	2	13	1	1				2	99	87030110	24030110	1	1			30	1.0			123
87040010	2	1	1	11064	21064	1	1	10	8	3	13	1	1				2	99	87040010	24040010	1	1			30	1.0			121
87040020	2	2	1	11065	21065	1	1	10	8	3	13	1	1				2	99	87040020	24040020	1	1			30	1.0			122
87040030	2	2	1	11066	21066	1	1	10	8	3	13	1	1				2	99	87040030	24040030	1	1			30	1.0			122
87040040	2	2	1	11067	21067	1	1	10	8	3	13	1	1				2	99	87040040	24040040	1	1			30	1.0			122
87050010	2	2	1	11068	21068	1	1	10	8	3	13	2	1				2	99	87050010	24050010	1	1			30	1.0			122
87050020	2	2	1	11069	21069	1	1	10	8	3	13	2	1				2	99	87050020	24050020	1	1			30	1.0		5	122
87050030	2	1	1	11070	21070	1	1	10	8	3	13	2	1				2	99	87050030	24050030	1	1			30	1.0		48	121
87050040	2	2	1	11071	21071	1	1	10	8	3	13	2	1				2	99	87050040	24050040	1	1			30	1.0			122
87060010	2	3	1	11072	21072	1	1	10	8	4	13	3	1				2	99	87060010	24060010	1	1			30	1.0			123
87060020	2	3	1	11073	21073	1	1	10	8	4	13	3	1				2	99	87060020	24060020	1	1			30	1.0			123
87060030	2	2	1	11074	21074	1	1	10	8	4	13	2	1				2	99	87060030	24060030	1	1			30	1.0			122
87060040	2	1	1	11075	21075	1	1	10	8	4	13	2	1				2	99	87060040	24060040	1	1			30	1.0			121
87060050	2	2	1	11076	21076	1	1	10	8	4	13	2	1				2	99	87060050	24060050	1	1			30	1.0			122
87060060	2	2	1	11077	21077	1	1	10	8	4	13	2	1				2	99	87060060	24060060	1	1			30	1.0			122
87070010	2	1	1	11078	21078	1	1	10	8	5	13	3	1				2	99	87070010	24070010	1	1			30	1.0			121
87070020	2	2	1	11079	21079	1	1	10	8	5	13	3	1				2	99	87070020	24070020	1	1			30	1.0			122
87070030	2	2	1	11080	21080	1	1	10	8	5	13	3	1				2	99	87070030	24070030	1	1			30	1.0			122
87070040	2	3	1	11081	21081	1	1	10	8	5	13	3	1				2	99	87070040	24070040	1	1			30	1.0			123
87070050	2	1	1	11082	21082	1	1	10	8	5	13	3	1				2	99	87070050	24070050	1	1			30	1.0		48	121
87080010	2	1	1	11083	21083	1	1	10	8	6	13	2	1				2	99	87080010	24080010	1	1			30	1.0		48	121
87080020	2	3	1	11084	21084	1	1	10	8	6	13	4	1				2	99	87080020	24080020	1	1			30	1.0			123
87080030	2	2	1	11085	21085	1	1	10	8	6	13	2	1				2	99	87080030	24080030	1	1			30	1.0		49	122
87090010	2	1	1	11086	21086	1	1	10	8	6	13	4	1				2	99	87090010	24090010	1	1			30	1.0			121
87090020	2	1	1	11087	21087	1	1	10	8	6	13	4	1				2	99	87090020	24090020	1	1			30	1.0			121
87090030	2	2	1	11088	21088	1	1	10	8	6	13	4	1				2	99	87090030	24090030	1	1			30	1.0			122
87090050	2	2	1	11146	21149	1	1	10	8	6	13	4	1				2	99	87090050	24090050	1	1			30	1.0			122
87090051	2	2	1	11147	21150	1	1	10	8	6	13	4	1				2	99	87090051	24090051	1	1			30	1.0			125
87100010	2	1	1	11089	21089	1	1	10	8	6	13	1	1				2	99	87100010	24100010	1	1			30	1.0			121
87100020	2	2	1	11090	21090	1	1	10	8	6	13	1	1				2	99	87100020	24100020	1	1			30	1.0			122
87100030	2	2	1	11091	21091	1	1	10	8	6	13	1	1				2	99	87100030	24100030	1	1			30	1.0			122
87100040	2	2	1	11092	21092	1	1	10	8	6	13	1	1				2	99	87100040	24100040	1	1			30	1.0			122
87100050	2	3	1	11093	21093	1	1	10	8	6	13	3	1				2	99	87100050	24100050	1	1			30	1.0			123
87100060	2	2	1	11133	21136	1	1	10	8	6	13	2	1				2	99	87100060	24100060	1	1			30	1.0			122
87100070	2	3	1	11134	21137	1	1	10	8	6	13	1	1				2	99	87100070	24100070	1	1			30	1.0		51	123
87100080	2	2	1	11135	21138	1	1	10	8	6	13	1	1				2	99	87100080	24100080	1	1			30	1.0		52	122
87100120	2	3	1	11148	21151	1	1	10	8	6	13	2	1				2	99	87100120	24100120	1	1			30	1.0			123
87100130	2	3	1	11166	21169	1	1	10	8	6	13	1	1				2	99	87100130	24100130	1	1			30	1.0			123
87100131	2	3	1	11167	21169	1	1	10	8	6	13	1	1				2	99	87100131	24100131	1	1			30	1.0			126
