id	hash	size
10120237	d7b65b03e4bf4dbc6ffef0cb36616953	221939
10120238	89771bdf66e2bccb6f5a04741dd415e1	222066
10120239	8cd23acb2661a9e08ca4520b6fdf9978	227961
10120240	a842a662e4e9b83fcf52f359f768e77f	228077
10120241	e4a679054fc0a61d67bc2523398c4a6c	220046
10120242	98e6f4da7b35e57cb713ce11dba02282	219886
10120243	fa2b187d1d0b3c9bfc8c963fa1ffe39d	205883
10120244	07fad572773d57bd7daeabbbec6515d3	206812
10120245	5f8b57e035c2c2017df25de3d8195f42	205955
10120246	f367d40c5272e2a935229956462dda82	207540
10120247	af6e8427aa199d842fb24c90611f4870	209463
10120248	6ec93a6953beb5bb09677ee537eeb493	240795
10120249	00ff9607a6153df124b4a0d14046cadb	197560
10120250	471ba0671c9077af2f88960ce2cc799d	239058
10120251	c7495c41dee2e5e20950b41fab2ad81c	222707
10120252	925435db4cbf1053e4844ac97367106f	222898
10120253	fd51c8c1fe17f54b89f61f9cb83a46a0	223968
10120254	d7e62b876023bbc8ee48ae9fd8895caf	216026
10120255	e3fa00bf41dcbcd8bd69193eb01b0326	230386
10120256	d727979ba39421750d42c8fd5c001301	229474
10120257	751aa9b024ef5a716f0c169deb0c15f6	220877
10120258	26edadf0dfdf3486b7cdcad2492ada47	219737
10120259	16b55e20312bec8cc45e76bef1b8b2f5	234179
10120260	52616ccf7c707a90c91a03993df90a8e	219584
10120261	65e0ef14ec832576b6232829c19d26ea	218505
10120262	d57e4dadf249871fc731aa1ea667c093	223137
10120263	232ac6f7f44adee394c9928c90cadc8a	208955
10120264	7c41c681f491e11304a8d4cb57454efd	218530
10120265	12b8e1f179bd951d1adf9c3ac18cc067	199812
10120266	d1e77e529c9779bd91f57e18dc473a8a	225077
10120267	1b976340babcceabde346f692afc42e6	221519
10120268	58646541bb010bcd5a27b8aef534ad98	213432
10120269	2f0fa174819d0826e96af45f16037db1	225453
10120270	bdcd975f6f183228435354a90f7b1a62	228264
10120271	329f0ba8ff1d129030a3d41202ddd4ae	221780
10120272	5b71faba67ffe04fa470822557d8aa11	228744
10120273	e417b302c626ffec7f8582bb383a974f	231907
10120274	428be56439d77afa4b34bbd702f07fa4	223729
10120275	4e964fbfacca3d8ae3d039e03acc51e5	229894
10120276	265fd26019be88c179cab7aa814fe686	206698
10120277	fe5c509979a6bb41b96e882e62d0fe5a	232192
10120278	3aa1855f2e1697c96b6c09df92e5078b	201586
10120279	9a2a1d2fc00d9b783149a43ecaed7cd3	218214
10120280	102ec91d5f1a1a038247e72ff9ebfef5	208043
10120281	273761f918703ad054ba61f1b9abfedf	208020
10120282	cba56268d29da9b1cf024b85c2d25fbc	209721
10120283	f84a5a8c40c2fb29630a4fc7af960d30	229027
10120284	91dce1c743bfeadb89b806f256bcc066	239346
10120285	99b30dd5c7f637ccdc1bb207e515e57f	186134
10120286	e0ac419cc0e2aee7fa45dfd11b4a21d1	209922
10120287	5d31a5dc2efd55e180472ef8f21093fb	210059
10120288	ceda306eda5063e3a488f4662323ba0f	209846
10120289	36352a47cdf8cf1524caba3a9d17d9f3	210525
10120290	c458382c4562a7419752c45a66b4e18a	225714
10120291	796bdb55b2f4d50ab5eb8920a68a3e79	225292
10120292	50f9e1b7ddc3669196f4ed0f71569078	235313
10120293	492eb5bd4c203708ad0022b9f5c7fe93	227185
10120294	f9da0cce25bbadf27e5cba626701b5bf	226018
10120295	0393bb04342b1a75168c8e9d9331de95	209856
10120296	57f1e5cfb4cb8aaf0b778d50dc93550d	202898
10120297	909a3191bffd197d3588f044569512f2	209629
10120298	3f1a420b2950880e3ed65d1ee829e368	178430
10120299	58966d8166fcf16d44c6099aa63642a0	226158
10120300	4f2bf21c9ae3daabd23f41d0bb10e589	223867
10120301	46e2d8af75251b0a788afaadc85f2071	231467
10120302	94f44f32c4807000b8d906541275891a	216012
10120303	de22d7bb66e983019bd3be90c2fa6162	218788
10120304	336c4ef8509c5f6dcdf1582ae36eba5b	237335
10120305	e86b3cab67c1c8aac15f1b160683751d	237460
10120306	6f0bf6bcc67f6ed3c5777e67caf0cb1e	237519
10120307	d53fc9dece028c7863f600567d500877	219559
10120308	7eddfb52ee86930d3eeaecd90a146f99	221130
10120309	29ab9529c9f7df2c7681711da4a74c0e	212747
10120310	efe22d5ba0928c3b9925f5930b61ecb5	211129
10120311	b196f95cdbd98f4af62d63e6b53c7c54	184540
10120312	c1b99d528222eebd5642977ba9c2a6e9	187985
10120313	ba5b2d389dd0414eda6acc71b68309ab	207621
10120314	e36203008528200f730125757157af59	201427
10120315	09d0d2ee68609de6b32770899d5e4b86	223541
10120316	bda1e6c872c8e3bcfa100a43a80b9b58	224729
10120317	5349550b265eaa0567360996241293a1	227951
10120318	67c85be42a87db5ba49992e5dfd5ed11	213436
10120319	fd07a3f84afd86a04dda7da84e20f511	229062
10120320	06cf5c1e1e1d878e862e4932c1a2bc11	228181
10120321	14cee50fce260ad7f630bae839309b36	223314
10120322	a93d31e2dce05a5f1a8b4f4ad05d8538	221192
10120323	f5389f948bdb92e40d89f40ff6ef14e7	228482
10120324	34dbfa1c0117e6b2407b88a6890d6df2	242815
10120325	2f1fb835b168f9869ef6957fb7ecb080	228695
10120326	38820b028aa6c32ae7a485486f25c1f3	225811
10120327	2b70158ac374c67bcc6d65981a2f37ef	222843
10120328	e772bacc35c2a5079a79000bf04a0870	208475
10120329	d0448708397db652699b1f8053e210be	214276
10120330	2b92e3ba363f4cd73519dbd3e507c62c	213810
10120331	94a392f69f5f32111d91c26eb4d007e9	228684
10120332	d40ecf02f1194c3f4b70cd1447936776	226333
10120333	41cf2f0e31cc1b407130a9dcc557fdce	220021
10120334	18cc4d4b703edf16a92aa1fde90396c4	215243
10120335	eedbc09276d8bdc02e3bbfd495155373	227683
10120336	ff2bc4683ad3adb1ae01a3c5bb6d9e7d	226420
10120337	6885dddb05e5c2e12d6249e026a359c7	215403
10120338	c2ce0f7c1462a33a82d867a5ae24edb6	212782
10120339	47c0b694cb8bc4713b1ba5e40d212e7f	226420
10120340	1690e011a11fbe820c45e826bd95d889	215277
10120341	fa24e6050a97d1bb30ec0d625e50eb5b	218057
10120342	835cc9f55b83b9a920daf86faae4dc2d	234983
10120343	7a1fb09f844b1eebeba13b3ec7e52e8e	234964
10120344	4c787e27602eafbc81ae2b37c0614877	235844
10120345	01705e444e666568d3be1ea0fc6b9dbd	234998
10120346	2eff5c3bc48fc3f68500d4b156c3e040	235027
10120347	5ed8b24cc60b3e593a23b7f0b7a71822	233318
10120348	a5836573877f4f00fca65e7f84920bb5	182845
10120349	85a0df604561bebae0f78fc42ebe94d5	180937
10120350	861ae0fb1771ed8cfb7ee70c5aaf05a5	224817
10120351	e198a233c5ca1412c29a255bfff5b845	230820
10120352	d55e59db9049a730e9786f2126b6b901	202143
10120353	992ef406cea8ffa8187be34794066cc4	222071
10120354	40701b74b0b3a9bcb0ca0ff7da2b1631	217163
10120355	3c9f56c8fdb16d86fe2a0a0f0bdf2a15	232372
10120356	a8f7f4101550803aff27de3859603897	220158
10120357	6a15b3ba6206ddbad0640ffcdcfbdfe4	245615
10120358	401c488928acd8e0a6b0f6f3d041e80d	240013
10120359	3ea8869c0bf8c583f3df4d861ade6f0d	224424
10120360	b22c8dfd96d01e78a811900b6b74571c	222524
10120361	f993929906d4f5ee72ee18353411bc62	224138
10120362	1ece202a469278e428a395bc30b30ede	233199
10120363	d473d7f62a29d2c107e8fff259aa06a1	239739
10120364	972a9d8c48f09f4b702e31f1457b19fd	223758
10120365	98d7e7c2f12b83eebb573203f46e1084	231291
10120366	39f189a9e87407d979d9e7892cd8eaa9	232337
10120367	f43eb71d96550f6d964cbbff11a1cd0f	240194
10120368	ced665cfdf3efea550cca800401761c3	240117
10120369	94825f331fb6b640fb6e3581938567ea	199945
10120370	64eb2ba86ddaf1c6a8a29786f2e9f07e	228318
10120371	233420555dc9bb6141388860e499fb48	227351
10120372	e3410508280767884e0eea777a9aa43f	224027
10120373	38f4ed870e4bb929c81bae0cb38f6d00	194042
10120374	d4931e90fc1a1684e337167962c97823	228265
10120375	bf3060c905f3ef382e51dcdfc02200be	220287
10120376	c0a7f6817f1f45804fbb0d88639e210f	225111
10120377	0d64c6f9fb422af42cedc09f8062bb7a	202584
10120378	f609847aa255187cdc83588da9bbfb9e	220214
10120379	10444a0672783705034109f3d284bc7e	209953
10120380	e550fca2e00d2f62c53082321e6eb055	209423
10120381	39a099612b462ea3825982dfe464b280	201859
10120382	df123b2e64afb4bc2d5f4ba6533f9e38	211152
10120383	aa284f31de000b8c9c07ff7f4d0eced2	203772
10120384	26014c1377c0904c84f6261b9de71628	210264
10120385	aabac58256c78856bada16de7b6d7d76	192730
10120386	8a2e8e8b4f1faf39ab9f63fe526fc855	164917
10120387	61d1a67a9e4389f0224200c05745536c	167931
10120388	a24d55fdfca55623d5acc48e8de30428	182838
10120389	2597fc0c15252522f62c93d9ac4370da	183358
10120390	9ba8fb6991efd0f53e69802c932c00f3	185908
10120391	89e6b81befbe66cc0cb62ea11147d24e	188745
10120392	b2b23d3cee1fd3201696ce1d078b440c	189153
10120393	97172c3695be0d36da0fc4b10d29074e	195409
10120394	41acaacc3ae97faa20ee42767abc7b68	193168
10120395	b450126fcc8107dbeb00c93df368880e	192924
10120396	a9579a25a0f764fe74b809d2c7e4cd84	196850
10120397	dca2b61e9750e0cda7ebd7c8b27ba4f7	207706
10120398	6b03308ff15fd6bc67d3ad30331f2ec3	215633
10120399	7d9e09296d972eebd5ceb52f3adbee49	218942
10120400	c12d2a1d406559774357eb465c169379	218709
10120401	6d4defa8807dae3f3a8347523b43386b	220039
10120402	b792147224b7488bef72f77933878424	231054
10120403	c6ae00c437c669350fc2cc580c43a633	197390
10120404	fee81f0332b92a9b177e8d6d61db2888	210474
10120405	9533a67f87e6c0883194c6df3766686e	193264
10120406	a3763c85a2777c7bbdac2589a37c64ca	188287
10120407	f28e12ee72f93faa60522438193819c1	190431
10120408	17e7074752eb4d063d2b17176cf08cbe	194866
10120409	4fd581411d401f5b9be642dbb4407f00	203965
10120410	16a50155bdf305c98277032d5579ef80	201301
10120411	4f804a0645a7342af47a856c9335cdcf	194875
10120412	6ea5e002d00056903b3438928c4ff3e5	236257
10120413	986c0f29ecbff4b3c0b12272b99df5f7	216045
10120414	4725aefe66bc799e2534d9b752546d01	204713
10120415	aa9902448da37809159a71a8a1ac67bf	205477
10120416	11431803c209208282802ac847c546f5	210097
10120417	7e869f21fc835f7183226e25bfb128da	219238
10120418	d27e2163f45df7086571e62109300e62	208534
10120419	c416b07f07383bb622519ec5e8ce24ed	223267
10120420	ed4cfe50bc58ca8c52d6d51b606949ab	223105
10120421	68ec02dc8f632614998fc39bac729bc2	209734
10120422	75851f340781e3137a032877ad811685	206049
10120423	6a6ec58e2c1137c6080f9cc09b0228d2	220815
10120424	9cd3ec40497f3b85b32f35593eb7ea38	226948
10120425	d17353b3eb589581be58e378f329a30e	234776
10120426	58929e020f1ae4144ba59b1c5943f241	231370
10120427	aaf24c5c1e9a3e5a823ed08006b6c670	206734
10120428	d390d719c2c8f194ba5f8ede3875b173	192105
10120429	e5ef723a72fccd5894076e2185e0e84e	190979
10120430	f0b3333b3227bae2bcc3be6866f0da1b	197660
10120431	4684d5087b8a7c005f00df65e4d48a55	197457
10120432	4e8f4e525589e60f2f6a593329176db5	190753
10120433	e3e8b8adc737a84994c26d24f67ca694	189704
10120434	de20369e6665b01a413821ff7d6e268c	189561
10120435	c3691a80bc2c53749d1914b2920e1774	221929
10120436	4f49705ffd6fa010e33d7c98bc09a9ec	234996
10120437	875da639c9cfc138fc3e07033e18a6c0	229030
10120438	e533646406b7eaeaddd1bd3ddcd632e4	211514
10120439	baeedcb332756e787f492250b178c08a	212659
10120440	3cb0c2f08d6ddddff58b6e085ac1eea7	222913
10120441	6b17e45073af791f01bc67f27ed6372e	223974
10120442	6f07d77768d5072a26f1860423bd1870	224101
10120443	9785ca54903080ab6f98d3f07305168e	229155
10120444	d2f9cfca30bb647c190fd233674412bb	236610
10120445	086addc1f6dcef560136c1875ba14465	200341
10120446	ab02c17d6cc500e2585a34533246142c	210727
10120447	b081455eac6eef58c68a9465cb070bba	217244
10120448	c67a70977cf13659294570b8e6407c57	227527
10120449	647a998f134d4a5b4e7eb579de406bb3	218673
10120450	d2666c0e37ec1b616f6b11fec3107030	225514
10120451	897065d7be393714ae7528164b0494d8	197591
10120452	2604da96236280845e57ae85cbfe6067	207722
10120453	3879b6fce0363e9ad2c571e49812fb45	213306
10120454	c0b472a67566c5deeef6a4478bc1b637	216739
10120455	4867d97de7f38d37b62c4b590b1c4f5d	218765
10120456	9202e728977d4616dc6a10d4192e8f1f	221729
10120457	d71597a39e24852d4b41617bdebcfa3e	223445
10120458	5263c29f21832dc6d346c22bc0565b2a	212167
10120459	756c935c820beeead2208f9653b16726	214590
10120460	9aab39ec597f5a31db47d6798c6db272	224513
10120461	e22b49d98f2887589ec6d82bcd8caad7	223292
10120462	173d18f24e1259a7576210decbde62e1	226054
10120463	c181fcb18507af884cd1380e9ca94cdc	195221
10120464	a34628096c070116e6c41568b752ef95	217391
10120465	5e93341df064a24a8f5f6c62a4bcf795	222890
10120466	c1efdc6ae71f6f42424b1d2b439f2cc0	211191
10120467	c7987a93cd798b2d05599e61e978cd8a	207577
10120468	d29e93c200584bd6c80cd7bd82a44d21	224598
10120469	b213adbef74c8254ea273597d70a1578	216844
10120470	4221fd1eeb34ef0553008becb442e0bd	234799
10120471	0ce2734c621153caadf5697ba3e15af1	213008
10120472	d26cc817d23f87b045b26f38b7894f91	226482
10120473	4c84aaee33a31f9c0adc46479d19a405	236073
10120474	d4bcc6905c861ee099ed3742ee6c4fed	236860
10120475	cc4a2a762c6624ff912dff68674a2ad3	236343
10120476	7a98bbc1f2e9d2aac07eaa93864d62b6	238990
10120477	c0db1b6c6c10cc8ebd6e0d6f1206f3e8	220783
10120478	632bb4d0185824477a6ee2d9ca71a718	224886
10120479	442660f769e8b3db3aecf517b4597e64	216895
10120480	5678d6e608d9cbfda5d5b955fb36a444	227198
10120481	f14fd275e485748a8652fbb3edc0bad5	228019
10120482	7a9a872e265849433bb5301c7aeada93	232828
10120483	0ac9ce575ac71fbf2ae93d97158df04d	212344
10120484	d4993b2189a386a71a17bacfa5b3e74f	223174
10120485	0fd85738767219785f2ee617cd3c239f	239007
10120486	99ea769203be2e17224afc0d9afe2c23	238235
10120487	827088075eb25329a3cbc6d25c53b4ea	236702
10120488	630102d5378aff191c97867ef2cbbd68	236692
10120489	4ea0d00fb48b5f1d9e311bab61db114e	226885
10120490	db6b120977551cd086932544e3147058	224835
10120491	8ec2fa8117f15fe88505c5ef0dee28ac	225268
10120492	a989e7af8c11ab9de044dddb1c902c1a	220599
10120493	0780f6a482cadd4b1dafe232548743b1	233089
10120494	0e9846a6d5670543590ec5c46fd1066b	232979
10120495	6fa7dcbeee7e8d6193e4a3b85c54a39c	226188
10120496	2fe1d94e46eed5e32a1c0b3a8ded5cd8	212306
10120497	0b217473601ef9c241fbf89af87e29c9	239329
10120498	4c38bfd518d7ae3f58407fea619b8edf	234303
10120499	da74e3d008b24e0f1c944e828d8fd19b	235490
10120500	26647ee828a0966ac2540cbdbf523352	217234
10120501	0d7a75f4e7bdb35dba2c960356a64b04	224215
10120502	719fbcd18c3d1384814f14472b171f85	225921
10120503	06945326fb5d2108bc06d72f110b66eb	208108
10120504	8bfdd679696139c82f2db9a0d83f74f2	230991
10120505	83b382d9b3e0f750921314e1cbbe5a2d	235950
10120506	2febb53c5fcfcd85cc5590a6e8b49528	237634
10120507	eb3625caa8ba4a57d69fa7259b65cf46	227523
10120508	28983ff274df7a8d01e42f5d05b7ae52	236377
10120509	0c317d8f38a5248905278dacd4f2bff9	229829
10120510	da4eb98a8211f44ba103fbd9fb5aad4f	220257
10120511	bfafe9ea99f8a65124479a95769368a4	211448
10120512	0fd446e21ee855d2792b73d5c57f1a79	238136
10120513	aba2d310fcc90c84750f2728d99c0d96	212005
10120514	d2120fdfe4e326c25dd673d50ff08ce0	206728
10120515	4712101c9daec3fdc06b67c2296d6406	229809
10120516	942c01b58b682afb37ee5349f7bddf78	211693
10120517	a8033c805c4c3f5949271b4c491d4e81	235594
10120518	017f85a62950f0d692d9e125aca54451	235471
10120519	0625ee5bee5f18a382245ff6b1fc344c	235389
10120520	6e7f8348d4ca539bdeeac0217693e65d	228172
10120521	49e0a9c55ae70f64a8ffb43c5a2a78f3	221584
10120522	f43a62a084a811dbf08c5481b9e107bc	241885
10120523	778bf430f84880b5572ae686fb98f7d3	229465
10120524	ec28ad226928c5a50980b2fbf4513397	229284
10120525	0d3a6c884f9838f0cc5089cd54f1db04	235179
10120526	dc461e93b33d99bbfb722b407eb1504e	231112
10120527	12f5363967d9dc1008ab937801d2c247	235842
10120528	f9dfe899bd182e60a7b3be9d6ad02f8f	221574
10120529	48d2d59b2076e47f00e83203d6ef2325	204775
10120530	7873e484a41169beb81948a4e6896cbe	197043
10120531	4d6f9ffaa75f6f6211c9e3fbdcba48d0	190966
10120532	e675593afe2474b83fbb3d785818880b	219401
10120533	8a8ce63e4de8b602b62b6d7ce6369447	227424
10120534	360332cd8a45803ea4b2aabaeb484ad7	218757
10120535	d115f89cd3fa144e33c2c2b43ff77014	193606
10120536	68d3cb8cb0c4a57d8873a74665f0fab3	205547
10120537	052ccf4e80a7893e53aa103fb2aea6a4	227572
10120538	b18b3f8379bac89e697ef4e97464ff4c	231467
10120539	063c66512fb317080ce8fbd18607c5b2	230164
10120540	068507685b06e7417a071d1b3651f754	229502
10120541	269a466ff15ab1f7914640c666bd630c	229109
10120542	fc05f4f423a179a5749e0c918dce4b18	216079
10120543	b48b63092d3b7dea25dcccf6fb989b0f	216713
10120544	67077487616a5f252edc99ed591ab11e	220336
10120545	a579bd773137fb11dbf815d0943a6f57	209111
10120546	a4d453d311b630a6764308e913e3f54d	189467
10120547	6fc76e5fc60b58e11fd504acf993e42c	182053
10120548	78f02acd0a16178717a718335ac131ff	203535
10120549	3d73db22e3d7d2c3091819a01a9095e0	196839
10120550	b169cf0fa372fc33ba138e2c01efb72e	213764
10120551	e1e07d7466af1551d60aada81f149584	214375
10120552	116d4e6fb58e398fe45fdcf8230a6f57	213391
10120553	7515d40865e47f94b4f9824625ffe287	208183
10120554	26a7ce2d30a175f2ea6901bb19fd208c	204011
10120555	fec70e2222bfbac71777b4025bcdb8bc	211169
10120556	92114d9ea48d5e6ea08871846d3138c7	222248
10120557	e524d98bc5f8eca376e0add8d0ecdcf8	222412
10120558	144e7edd5a57f5a5991f0242905484ad	219739
10120559	6fa5e4fc45e8283573b0b5101bef4ce1	212440
10120560	0a56de20d3e09715ee615918b7f1c208	219184
10120561	97bf39be12a81007ea55533d066e2e08	212444
10120562	256ee43209c06badd9b9e0c1e33db849	212599
10120563	56563f184e701d22ebcb70dcd755d8a5	217753
10120564	b19e39df8b43231f8dde9add51092b45	219175
10120565	1e95abf13ae2d59b9487b004a9125dbe	205558
10120566	d36d7b42482f2cd871fcdff15c7e251d	226224
10120567	ac1e0f0ac99d400f0511b87a20743547	209978
10120568	4ddde89b1d49695a3e7b8f72ca1b88de	195161
10120569	c0333dbecf3123e31625b4038f68ab52	227590
10120570	fd58b328a1579024349b7afb0cb961db	234013
10120571	692ef3203a52e8a3c37b4ad0ee9dc63e	233058
10120572	8f2b0ca2bcd95cd7352b4f2ade28984a	214313
10120573	b4144c5a5eed4dac6a31b8ffc2b95d3e	202198
10120574	82b98ea3d046602e137b3797765e7b43	232124
10120575	1b984ec2fcb9a9a409c5e4931a7f3d84	237737
10120576	807468bf5d974a1578c4dd2a5a2c54f4	217255
10120577	35e2ce4673c0bf428f0a1ad0e6a244bf	236258
10120578	4fc55f6868a247a7db35c960856c94c6	199134
10120579	0472af064353158603951ef06152d4d3	229539
10120580	967a30a1463806f452967dfd4b8e63a0	200383
10120581	d308903d3fc9ad241708b43906e767b8	164992
10120582	979d3b0bb1a78141dad03edb9d1dd491	204744
10120583	a5be256c902c8ae43f4c3c012283172d	229237
10120584	3b8934fb3c52932b844b6592f4e2b360	217864
10120585	1d85ba8cf1e32bc87a6bb667ef92b2dd	202333
10120586	438c5045c001c1538ad755c93ffa320c	214991
10120587	20ebacc84f3ebdbb1a2b9f30515363c0	230697
10120588	c9a9878c6090e2a08320f5c0c765d028	231306
10120589	3a681de617a104a65072f41198b4fd6b	220173
10120590	eafc0644ef4b00deacb9d4d10ae92b21	219107
10120591	d32e0986e89bec41dcc45795f57945d6	193646
10120592	99c6b9b76a157500dfea5d7f881f5517	224230
10120593	b7104c8abb912c3fdb30cd1252f10028	236423
10120594	acc6dede6ff1b2a03fc8c1e959b6ffbe	202587
10120595	0d6d508b6c8f68b0cbf3aa0a60215c52	204102
10120596	094bef110cd2eaa51eda84c85cc607f1	222621
10120597	7a28bcdfceb67b39f5c606a346c25e76	196706
10120598	835fae9a58ba9770167a7ee970ba5019	198481
10120599	bb347d9435b06bdae04ffeb47a64fb42	218125
10120600	dae61ec3836b4284b6edf92178ccd2c8	215048
10120601	075498812730b6e0415a4635a78ddbe9	215289
10120602	26ecf411151d97e060cf0e4eda8839a1	205369
10120603	559d1e926f1b81a5a9cb0fba33c63b34	221718
10120604	bd6c6a2ebe790e2b3cc71fe65248cd34	209190
10120605	f78342d2e009c5f3f0ea1e98409d312b	212761
10120606	457bef3b79c7a0c4455ad38830972bb1	222921
10120607	a2f80d20ed225921b56d261f23b23184	217632
10120608	06df99c87c4b1d35881dba964e4f8e28	208383
10120609	1c283d2ec30a00f885b4e55cf9191751	219029
10120610	b5e8392fb636d891e0f32193212f6b9e	207841
10120611	6c6b3c9f3c537adb01f95816d4b4df81	219222
10120612	b792336d630a9ec2c186787e7bf8f9aa	219147
10120613	88d2b8ec3ea28cb482e48071c63908ca	219730
10120614	185f0074754b0ba9a7f758570c0c9f13	224245
10120615	c0bbc28b130de4748f40ceab15ecf71b	223140
10120616	0f3a92ceb0cadf654a463673133e6f78	225916
10120617	948c230794903d4ce8cd284341748040	219863
10120618	cdf71fe19180dcec01aa50c611af1986	197410
10120619	3775114e874a5a71ebbb768c22484575	219418
10120620	e597c886af56e3223f17af4ba75b8f67	228554
10120621	683e53ddb8912831729546ba9cc56885	221963
10120622	9e6d260b3c9015d6b20fac8f78362307	233117
10120623	0b61e950cf9ceec0665ca3d5816d2e98	232884
10120624	247046ba7810ba6d2372bc390b7bca1d	233112
10120625	a92963f236a23bc2c3a1d6d111967bd4	222092
10120626	c7b10e3b167655b6eea655746ff6d8c8	233308
10120627	e8e7da8bc7e3012283f028f1adf258d4	224119
10120628	f6cbd458cfbb920af1c48c69e0927a6c	213526
10120629	556d40684772eb87f2b53472e7a4a217	234603
10120630	24b0cd7b40fbb15eb49fe311433ad60c	210179
10120631	a635ab0ad6dec5351348b17e59868f79	222542
10120632	10402e6457dc088c558d2f347085b118	225907
10120633	2225156b579421351052cff210560f0c	193999
10120634	cd0b5a68050c3b220d2d070b19420061	204277
10120635	04343bff699c9786f53956753119d7a5	214417
10120636	4db9064d9de55b2d40923a18854b06f8	233517
10120637	7fa4caa95cb8bd2993569c9585efb2f3	212294
10120638	ee2e77d9a56ef6b3f3219931c767d2a8	207930
10120639	84ac7648a832234ec92b2c220016a620	218293
10120640	209c9f748a6f92f0537b7412b96e11ed	217658
10120641	a54182eb0c8786611fd2a42f42906f7b	231968
10120642	a873990162fed4a0d1c1182d71dc1718	213570
10120643	abaac972dfcf3ab0ec0267feb29c0378	184200
10120644	959617ce2f539789e66523275fee3aa0	225792
10120645	9717eda25f62340f6ce69ff525b65b64	219062
10120646	c7a30f9b3468da3bdf7f0f6c5be2feb5	236069
10120647	0024f8d51a62736841c3307c045412c0	230559
10120648	d26d000819f65ec15cfc8ebafdc60486	222861
10120649	244de9009e6c5cb5549118c9c8c25d62	221793
10120650	e4c9ff6136c32a3c4d9259403671112d	224769
10120651	be4e7c6ed3bdd143cf8360c170d6f8fa	231169
10120652	b3cf8a4c8cda1411d53343da6b99a47e	238338
10120653	31755d9e13d4b3a24f1ec05578637643	244430
10120654	78fc28172123fded8f807ed6333e866e	241820
10120655	3e8156f6eb4aaba2c869883a0b77d94f	226230
10120656	641b43977191f3e4debe5ef7264dcf33	238379
10120657	714ac5f644301bfa28a01dbaad9893f4	238312
10120658	d21468184b2aba7972822a08aed0b903	242266
10120659	915841ee3e7eaec4f465ba377111a9dc	225854
10120660	e8aea3b624329fb14fb5a943a7f37320	226773
10120661	7317eab9b3c8b88cd8c57ec83784fe59	218340
10120662	9582b41c9a1f27958fb4fb9ca1979a0e	240770
10120663	b703a80938ca105dc3d872d422329119	241453
10120664	e05372b0aa14f7a3c6b4ab8195bc14cc	231812
10120665	2d962e3ec5bfb7d18e9d69a26b2d891b	220412
10120666	2235ed27b74961f621bd7b4990eba783	216115
10120667	8e87b835bad61b5b4f883e44957a915c	206435
10120668	be6e06cef563fafb3f4815fb4a2ec8e5	210092
10120669	8c0e7267a6cd9605cc67b2ff83def173	197339
10120670	3ab1c9ecada083ee4ba675ac7860f47b	233901
10120671	fa83f19844249b2dbfa6a3e974c2c3da	232418
10120672	8faa82a7289112d7aa12e56fac0818cf	224006
10120673	4cbe380743682900da3c3ebc8a93254a	225739
10120674	4adc5532b565e2435004bdf270da3370	230667
10120675	ee17154733fdc41e136ae86c71bd6597	206519
